#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Arg" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Arg" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Arg" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Arg">
#                            <taxonset id="TaxonSet.Arg" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Arg"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Arg" name="distribution">
#            <parameter id="gammaShape.s:Arg" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Arg" name="distribution">
#            <parameter id="ucldStdev.c:Arg" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Arg" id="treeLikelihood.Arg" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Arg">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Arg" shape="@gammaShape.s:Arg" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Arg" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Arg" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Arg" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Arg" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Arg">
#                <LogNormal S="@ucldStdev.c:Arg" id="LogNormalDistributionModel.c:Arg" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:Arg" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Arg" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Arg	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	sum(indicators.alltrees)
100000	-7246.499089165134	-6925.432320126346	-321.0667690387882	-6925.432320126346	1.573693809342402	0.8129256492925632	1.0	0.4886151347431574	0.8578615399118382	0.24361654188965287	0.5201179946253754	-118.47568450889656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.813346233797482	77.42782882385673	7.883241635760557	26.779848503924914	6.11250687423865	4.1546045731437875	7.225993524705565	41.1157319199111	19.09366706165409	75.41888029725575	5.272221695382981	4.096338897416158	25.519281191659392	7.184464210218238	4.92803497253054	14.78405956405035	5.961164178172258	2.0435674716629024	2.679361164501154	7.160314076172927	2.672703016778991	27.09188722593111	1.0426783562120252	5.87493285419717	0.8139785127166426	20.75438513588533	1.9672199179308387	5.7682844378312055	2.8521639317059115	1.3915047741258473	7.37081664683388	4.251106307900275	26.014502431111985	9.033788511913736	23.159279362255894	43.608894466564045	9.872553576241295	22.328185788739155	12.05151016232455	37.37015370980804	12.825598909559776	13.153398258594947	5.069265411573747	8.210861342767286	16.274739959922172	5.042040062069142	18.288626878281754	4.531953162078878	2.601060966851189	11.30559716595002	34.56084506781821	9.18542403570696	3
110000	-7139.928519224889	-6905.287819611226	-234.6406996136626	-6905.287819611226	1.3041770592447515	0.8129256492925632	1.0	0.5495369590901948	0.880241371568898	0.3334667238125936	0.5583876670957014	-101.53751189770638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90910149726856	28.28824116050702	3.6468914854407073	8.535912000878199	1.9483239711239275	1.3242546547492193	2.3032409924485697	1.6494550053553767	1.520146876560252	4.257202695804225	4.414112642846684	0.11137089619851236	8.13411392322645	2.4180767451395497	1.5707808375617105	0.81493846364138	1.152551841151095	0.6551120553278494	0.6095943977831139	2.7251394833977125	3.9087503398502514	8.635372424320135	0.3323473130380757	1.8725987134372857	0.25945064454478356	9.020698069446073	1.0323175910093612	0.033681769664607356	0.3385183450807709	0.9654252889271778	2.9272111495965216	1.355013989167886	2.7425906491258223	1.0479653492059504	7.381877855320859	0.029089600330696793	3.1468157311793608	1.548573831195869	1.3224422850568605	11.91150664946673	4.088080768437365	3.2470219693503912	1.6157971713673882	2.6171615520155775	3.9472194212530933	0.27758684348985924	5.829387333054886	2.3570742628898667	0.9447588932643336	3.6035895614489197	11.016056798515658	2.927797416331715	1
120000	-7230.307402878245	-6903.342695472574	-326.9647074056711	-6903.342695472574	1.3832319612297201	1.1406574661695974	1.0	0.5409321531743841	0.9464824786305207	0.3330620009299477	0.5497990894026	-104.83100918031802	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.28729926435155	68.1698663634148	21.343101694864703	49.955650893501556	11.40238935439986	7.027048942513989	19.33424152354177	9.653285835607786	14.764285119472765	44.953131326688734	25.83319394201277	0.6517880701695248	3.6915805628410077	14.151574864110371	3.1778434792855714	4.769353454577191	6.745205129490906	3.833983894013356	1.2333405963701167	15.948631693333693	8.890286935792025	50.53773400198184	1.9450325101541908	10.959214151044304	39.8660583312541	0.4431215782405614	5.1135450255435915	0.19711950248167356	1.981147915555015	5.65006395244493	17.13123779459823	9.330397475001885	16.050763058173025	2.5644591874709626	2.6634300903349084	0.17024424790254034	13.24766886175264	30.86585874853677	7.739473545686539	69.71101245363855	9.549288480677092	19.00290161469681	48.89762758075567	15.316700642056047	23.100743703529503	0.85990803617289	28.80625454852548	17.266171133704486	5.529115745990388	21.08968111160094	22.52593915877693	15.646091946722226	2
130000	-7248.2395910785635	-6899.253036985653	-348.9865540929103	-6899.253036985653	1.7128705958740391	0.9783318634830246	1.0	0.5531750924681541	0.8731378503702715	0.4210868241007064	0.6293175725388576	-108.99810549717405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.86775731610861	43.896236880284555	26.82039093831051	72.16714722190659	16.47216874372703	10.151445662294813	20.30854409929815	5.846434206738651	21.328845061286152	64.940385892577	37.31925972498575	0.94158888486278	5.33294698787984	20.44370893729939	17.58016221124018	6.889923897569613	18.69309076182307	5.538666300546063	1.2013883458052588	23.039780901954003	12.843124544770099	73.00803862525628	2.8098412291921826	15.831947075635041	57.59147662558007	0.6401441999477608	7.387151404972638	0.2847636233632669	2.862014421452185	8.16221968438655	24.748202413614965	13.47891892456473	23.187322353431593	13.749191481016679	3.847655830853346	53.741831709030926	19.1379043610367	44.589569600142895	11.18063155622439	100.70622259441598	13.795134190497109	27.45205345026599	70.63870103394842	22.126877949115478	33.37189571090167	1.2983867111620204	41.61421532364787	24.94313039421888	7.987494966255293	30.466665821022367	15.63275401154856	22.602724632169142	1
140000	-7277.084523920962	-6909.316313699956	-367.7682102210062	-6909.316313699956	1.9989589862662613	0.9783318634830246	1.0	0.46381156182252825	0.9249044942642245	0.2186890727812035	0.45674303582224485	-108.14458955324307	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.27901171994863	34.64285735424704	39.01822386666143	82.83559245590396	0.6595072807777413	14.768292540280875	29.54480872016312	8.505374855457099	31.02913948319287	94.47507758451654	54.29194652072062	1.3698206705651532	7.758355197757648	29.741446118930508	9.08905801156943	24.869932173870353	27.19465207581266	8.057635033527701	1.5087947739264813	33.51820378528383	18.684138862400204	106.21187445396555	4.087748547833133	23.032268868232105	83.78390654174535	0.9312798518842165	10.746805589788373	0.4142732606331469	4.163649950617357	11.874372585649065	122.39604803480078	19.60909060904147	33.73284664401792	43.44350810817843	70.48698114710264	78.18345472482144	22.921095297841934	64.86877140524082	16.265549075508847	146.5071089751341	20.06911962444936	39.937164584428935	7.254256471752993	32.19011532213209	48.54933325535126	1.888889072427861	60.54023497525598	1.6147313627984394	11.620183592551784	22.654025231765722	22.74248339921752	32.88237564183813	2
150000	-7227.0340235764825	-6915.7298584605005	-311.30416511598224	-6915.7298584605005	1.6108832341231643	0.9783318634830246	1.0	0.4148209874669507	0.8452498606379545	0.17538558113895578	0.43529530091947555	-117.06655561415833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.584711564104396	52.63847299149762	10.261925832943835	21.786043081186072	0.17345266213950644	15.772632159777698	27.886876397352832	2.236942569358279	31.996713137240835	24.847267331978582	14.278966936724895	0.3602675040722137	2.467142193680008	7.822101674334235	8.335312910353414	6.540876906923095	22.15153997409881	0.948008451152677	2.4409954925829624	0.40929529806072185	4.913992187691557	27.934084902204365	2.421416198885045	13.72134999966963	22.03545291717698	14.46309478721369	2.826446490243863	0.10895527919766687	0.8533478991001694	3.123000452380628	32.190577702122035	5.157257648864806	8.871853613274162	11.425790667779248	18.538316228630766	20.562515005583464	6.0283261677953375	17.060707922267806	4.277894832306783	38.53186888874366	5.278246847482627	10.503610373040491	1.3177061176345037	8.466110018705299	12.768640079769922	0.6756229264138432	15.922288091537036	0.3427136779001708	3.0561478810378393	5.958085830366369	5.981350629830603	8.648176841690116	1
160000	-7191.295341686936	-6906.148462472196	-285.1468792147402	-6906.148462472196	1.5720110735999826	0.9783318634830246	1.0	0.5082924469450564	0.7827092788583808	0.2805233556934785	0.5890450489696758	-116.51861418175649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.015947189564216	61.06101725866104	5.6217405530403335	1.9023035796291674	13.162319902370129	1.753777492673463	15.277130871218576	2.1211056437793157	14.424417889754162	13.611956728822603	1.3031002142289745	0.3567469626198825	2.610106782217389	4.285143637604588	5.860481128481827	5.18475595331533	6.5334131393299515	2.1170221414891848	2.189164002147477	5.483867826889847	11.555840655007904	15.302992875143845	2.3055797029154164	7.516899945619097	12.071574213820652	5.6898330503171035	1.7821511027708634	0.05968843680072112	19.5906480163581	2.5462339600264783	17.634806471983765	2.2797196200996535	1.696358092073706	6.259334923411537	1.159455061712114	3.6679953453840373	3.387269203214534	9.346284035915263	3.6860077852574107	21.108724955006117	0.5269915980017438	5.754141410561881	5.892309621447721	4.637947573725868	6.994981537790613	0.6643048831385349	8.72262907748057	5.827840947176779	21.507335914707927	3.2639889701343705	14.639276535076343	4.737688349365765	1
170000	-7249.315320036304	-6903.396438336454	-345.91888169985066	-6903.396438336454	1.7362911982017435	0.9783318634830246	1.0	0.521028723553583	0.8082521287678144	0.2972370746937285	0.589594073437509	-119.65921831750528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.99863633426046	93.3068592187492	18.048773678326885	6.107405073617165	42.258039259947275	5.630557431236866	61.806245528078556	6.809875936321966	46.31004427854367	43.70161233869647	4.183643948861775	33.09605105507202	8.379829368509412	18.18020040897613	18.815257754445735	7.830728743754873	10.095844600664181	2.4522989497931054	7.0283794221224785	32.68315683674739	37.100387447131254	49.13073671732255	7.402135666463571	5.481098983472178	50.39074283403322	17.342417887052175	5.721651792894683	0.19163159111757821	62.89638750187161	8.174763677369262	23.707250085573705	7.319111062670347	5.446210651731058	20.095790323942378	3.7224666989861226	11.776213650804156	10.8749336010041	30.006536891206064	11.834043151757072	67.7702209407213	1.6919229895035421	18.47385076782907	18.917444125489297	14.890275582862333	22.45760676226495	4.086498560985379	28.00427316310384	18.71046543263081	69.04997388013216	10.47913856121489	10.40292707122299	15.21049645912667	1
180000	-7257.287268714217	-6915.278075462774	-342.0091932514431	-6915.278075462774	2.171759848153005	0.9783318634830246	1.0	0.6259956452439585	0.7053916979552364	0.45970616172030243	0.7383621787373437	-119.59278938055151	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5553366698668	61.31055014778082	16.667679907225573	5.6400658928453495	39.02445032803274	5.199706674575919	57.076826109600866	6.2887836225033995	42.76639556132778	40.35756106608651	4.794754086934092	30.563538277481012	3.3723084994487436	14.795070655825995	17.375512553499796	7.231520682091907	9.323309671671897	1.7284135775864213	6.4905672020886	32.593016971632785	16.482756677852084	45.371248363197296	6.835723585288462	5.061684800559959	46.534838699514594	16.01537452407817	5.283830487557664	30.135787975320497	58.083550322361866	7.549230031911828	21.893169195277906	6.759052031579998	21.35202177244651	4.440578776962533	3.437623215283114	1.58049011329241	10.04278271224191	19.529688845511476	10.9285011146567	62.58443759191785	1.5624568914942136	17.06023005993903	17.46987961432012	13.7508703676389	4.253522740094626	3.773799326744967	25.861383683791168	13.28082352541764	63.76626372230173	9.677273944186618	9.606894164203949	19.374944865556333	2
190000	-7256.0978439277615	-6913.241419546462	-342.8564243812997	-6913.241419546462	1.344417895521645	0.987415436075524	1.0	0.5242621551247449	0.9087302835178813	0.21837651257624094	0.4801914333235536	-112.09391930332416	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	47.59321226829528	96.51365537688689	47.28954196701243	6.459551883260468	83.90527955251521	35.030742560988436	28.416228561543498	23.85378167524914	13.001388227799742	14.028640930812564	5.491418607593772	9.052253833157373	9.978547129425882	14.017370314501578	65.5043541365002	4.58354955916738	10.67796080614339	7.203013333005173	7.43362868275441	37.32869228129496	18.877655680371845	51.96356538709077	32.93336673974614	1.1220865845628336	53.29622218421021	18.342364191057438	35.4354526153553	34.51443470127865	66.52292969612554	8.64611229660676	25.07418618730936	7.741123616132416	15.536093732816818	2.7232566860030007	3.9371003701198837	1.8101309597718336	11.501971291564251	22.36729867314933	1.1346732024732833	71.67778344974657	2.6150479149383337	10.491511567090795	20.008204852033202	15.748833837638285	4.871547841510802	4.3221219417038705	29.61897127660658	15.210490488007824	73.03132565142393	11.08335510943155	11.002749341880651	22.190070820472933	2
200000	-7232.8366116388015	-6923.629845338406	-309.20676630039526	-6923.629845338406	1.2569859565884414	0.8898857268446285	1.0	0.5676186005551725	0.8585086572187206	0.21251545052153029	0.4916131737379766	-98.71953439750344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29.30873240531606	48.404054028283326	29.12172692332488	3.977905011695432	51.670338449419994	31.3873025852363	14.032887515101782	2.732934400727897	8.006482233603137	8.639082412290731	3.381711610223782	12.60846299327719	10.089206128701388	14.4722934137403	40.338726790430755	7.693923925846115	6.575674996205064	4.435741573795939	2.408782981917995	22.987661495622085	1.887735690464019	32.00007228280615	20.280943163493006	0.6910005413619688	47.21305447572339	11.29554863256574	21.8217714011407	21.254592463270246	40.96598343247804	5.324427151902279	15.44112234118894	4.270586723530633	9.567398209478856	1.6770290904322813	2.0908926326556343	1.114710299852405	68.03327758919492	13.7741736730349	1.134108397247556	44.140432519917844	1.1499420045482112	6.460856294248951	12.321402443130184	9.69840728633928	3.2790574414876175	18.741756586455317	18.239880476508503	35.1760438544755	44.97396747789944	44.3394829372969	2.5466023023582824	13.66503366206904	2
210000	-7298.418543928893	-6918.033217624765	-380.38532630412857	-6918.033217624765	1.5852600324174273	0.743547279171138	1.0	0.5700296354909449	0.7914637569704304	0.23857357146203398	0.576598747810244	-113.39443277136867	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	89.7327680358294	44.52716715028377	89.16022469601926	20.66771567536451	158.195940728355	96.09660026240302	95.78431343360657	8.367259465413586	72.91672704615733	12.79321695631202	10.353581290647748	14.595557278273246	30.889510357951167	44.30894280525316	123.50263272695717	3.128997514426926	20.294245310623314	13.580640888997305	8.199106946703777	70.37992868974018	16.662070522511698	97.97268007271404	59.06798704182346	2.1155944389945494	144.54934478041875	29.088697081154827	25.776255676793255	13.102416487002806	125.42306633634638	16.301475612731014	47.27514755989422	19.492506925726058	29.291922706348686	46.845046212541824	6.401559132590859	87.9280321261693	208.29335885987055	42.17155194550423	1.2388420117756673	135.14208453425104	1.238537537656632	19.78081177811405	37.72369040105468	29.69302524950654	10.039291249586729	57.380499200686465	55.84393556041074	107.6963595682252	12.748675783607577	135.7515051220507	7.796777783387748	41.83740459474224	2
220000	-7249.787349362834	-6908.439970574368	-341.34737878846545	-6908.439970574368	1.817254852804592	0.8638970694484094	1.0	0.5052365064776587	0.8248004156457724	0.3004397292957086	0.5805156137082207	-126.78822954576427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.38700227456994	29.1187909797082	31.18673631262238	25.59467018632232	55.334260383966004	33.612962990399964	33.50373034751708	2.926725627899833	30.211896803420853	3.8966723070678473	17.10767829890097	16.162202520597237	10.804627485449245	41.579752387578374	43.19912891541006	7.256269566300608	4.63508158364602	20.666037269195037	7.989569482606808	9.477614506104333	14.495718196226566	34.26918392910986	20.66098131393549	0.7399990986823862	50.560912281219565	10.17473350522216	8.340312631754044	5.056015113821191	53.45627517598725	1.2965306173145288	17.161483123852253	5.616595341076196	10.24581838647383	7.151954305889867	2.239156948498407	30.7557362238126	72.85748864564312	14.750894526146448	1.8789727135698198	47.27041199679683	1.5694750732547773	6.918992892591937	13.195107900274532	10.386117261789979	3.5115740234384676	20.070726651481223	10.002601828783478	37.67036230712372	20.137953989429693	47.48357699542698	10.086652134646505	3.7791165412548424	1
230000	-7195.914857414317	-6914.315023074867	-281.5998343394503	-6914.315023074867	1.3169204310907072	0.8638970694484094	1.0	0.6260397834541297	0.9110348178507072	0.44455475539490363	0.6483550529279003	-116.12223433805549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.915044669279826	24.054866545487865	2.636797154648298	1.216525310936676	20.848007359367013	1.5580871537883807	13.786030607206746	0.13560005731145305	14.58006674472729	1.6033929098129025	7.0394243924654125	2.9901597097555546	4.445860913661196	17.109131822323	17.77546879870492	2.9857915311981484	1.9072316997614525	8.503608982272985	3.287527934446413	8.022969832170153	2.031903397946774	14.100997519690148	0.467614699192494	2.551179455071542	20.80467688246079	6.179305840697567	14.0811015708385	1.5686687825778707	21.996053516412125	1.67833800660344	2.0300011360369403	25.408349940228913	4.2159235525926375	2.942868150490852	6.244858222814165	5.154325525687252	3.8607527675704016	6.069660939597551	0.7731549612743206	19.45071011029699	0.6458036514952393	2.847009774700723	5.429489775966432	4.2736533805611305	12.386628653323548	8.258652068178005	2.8834713174655686	2.6597968709175825	7.655645999006267	7.17974229926125	4.150430224041882	1.5550213592798203	1
240000	-7234.208564244594	-6904.05412744001	-330.15443680458355	-6904.05412744001	1.7206435667808422	1.0124217702301392	1.0	0.623862038137118	0.8948079675469666	0.31141374846901054	0.5637596620413042	-113.52824875226905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.812031927014395	39.081004808402106	1.3966943871299657	3.0907107458499543	6.1979800504701235	10.340519532571022	35.02486348393631	25.508023004990495	37.042195964210265	4.07358864762356	2.524604563698295	2.0699734460501777	11.295178141280944	22.116850238536255	45.16045160324463	7.5857180178491666	19.93463019009182	0.6245821783863954	27.136105500759623	20.383200292664537	14.470267727323458	86.77119466168575	1.1880244189895577	6.48154024046581	52.85647394795947	18.225748785213103	0.337158955703959	1.4942801753498873	55.88329182984369	14.168530552304146	5.157431800910204	64.55259047106603	10.710998045447369	28.938532802863644	26.833196924093834	1.2076109208589647	23.10450442691879	12.117335869468544	1.6810037012361867	49.416578686735185	22.992070682397156	0.30256255729961284	51.335643340723486	13.326995856280009	31.469535355744693	6.4008229070861065	7.325762732695705	6.757494231166859	50.60888488931363	18.240891888779842	29.196421034914188	3.9506956262601896	1
250000	-7239.494805482432	-6922.283033911044	-317.2117715713876	-6922.283033911044	2.4462071506110368	0.8852132756489209	1.0	0.5594362526537565	0.857242642184712	0.35103212660459937	0.5783196354975236	-121.02506014314629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.134653585103198	49.3686573958856	1.027328489519331	5.294601377294687	9.86280726281294	7.60589461096819	25.762285887402815	18.762242467508948	7.6511283176075	2.9962987686129967	1.8569546902721519	1.5225540485242703	8.308086869725598	16.26788978165087	33.21744467442684	5.579620212557921	18.83052438268246	0.459406919520098	19.95976681256506	6.318620236537334	5.500782927948918	63.823926813906844	0.8738427984811923	15.332298147682398	2.887215811074173	13.405818153495204	0.2479948397322746	1.9433907204130103	41.104552516239984	3.5282198147291752	5.951232959681161	13.546262345749676	7.878397410821723	21.285529223298244	19.736964592268343	0.8882495087578852	16.994351701214715	8.912819060839514	18.217068814578475	9.795331209217764	16.911651870818915	6.482127162863076	9.517803735580584	9.802575745289733	23.147189908399074	3.059941862817149	6.018996605270294	0.9809203845113483	37.22500050740039	13.416956554176993	21.475217053605707	3.538189103613288	1
260000	-7205.265035172539	-6910.718461980704	-294.5465731918351	-6910.718461980704	1.8562056414928936	1.1238108454439784	1.0	0.5699567721020296	0.947533359349587	0.40299214882138357	0.5950832200048817	-111.34370871362457	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.631513855620547	45.19408220719667	0.8701757251201796	3.8679584612467384	7.205250421200846	12.956883406348554	2.9986160169699074	13.706711673399885	4.861050964776801	2.1889389490548576	4.270100526197454	1.1122982440094564	13.468665239270534	11.884468242955261	24.266925313855136	4.262050474951276	13.75659486435701	0.33561863394162	14.581560239502037	4.616053006771839	4.0185839033859745	1.9045363204504875	2.0816272369062077	11.200973996835238	1.0750657320205694	9.793588612565514	69.96581523012426	1.419739475150203	30.028833215426854	2.577532605956664	4.347659104227221	9.89618978365523	5.755544516898613	15.550092819912923	14.418792606630376	0.6489085689872695	12.415183272910218	6.511238796517361	13.308436356065478	7.1559559505058	12.354767108230694	4.735502603462205	6.9532089137814115	7.161248429127049	16.910124611878622	2.2354332603702542	4.397163674570404	0.7166090571711232	27.194635709493873	9.801725744729348	15.688668813826219	1.9162162554861626	2
