#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Lys" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Lys" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Lys" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Lys">
#                            <taxonset id="TaxonSet.Lys" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Lys"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Lys" name="distribution">
#            <parameter id="gammaShape.s:Lys" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Lys" name="distribution">
#            <parameter id="ucldStdev.c:Lys" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Lys" id="treeLikelihood.Lys" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Lys">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Lys" shape="@gammaShape.s:Lys" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Lys" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Lys" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Lys" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Lys" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Lys">
#                <LogNormal S="@ucldStdev.c:Lys" id="LogNormalDistributionModel.c:Lys" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:Lys" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Lys" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lys	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	sum(indicators.alltrees)
100000	-6432.2055893766	-6049.328160033015	-382.8774293435852	-6049.328160033015	2.186149866232853	0.9537069555972275	1.0	0.2830984080750433	0.9860476685202312	0.07733727954893621	0.2817901443010849	-88.67585790193434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.34336655119256	19.7746319913974	55.0604505451911	114.6990924597062	139.06347023622754	9.130101364230168	5.217742166189308	110.46397813060001	442.540316551811	1.8832948549147615	78.65568304499752	60.98520322458199	69.71791808651903	300.19933998989256	108.54233993673812	10.372042772740663	150.67035291620437	81.9485706382558	135.22861681810113	296.87097394866896	6.572340027020623	90.61812955551521	244.52068313325634	146.83360641833923	55.47374839032854	315.4594180441928	71.26583172154704	151.5863537688799	427.1006588906823	0.6104967854511429	34.83827959226998	99.1044064668139	301.75055746158193	9.174013149041441	142.55610647066752	171.41713677615053	0.6591196075247733	121.10956042900995	178.65417659452064	39.17085271956938	6.99672018338255	92.55506201551196	118.22224090967643	463.49522460253473	1.163503785686418	63.601949821160325	166.47738980831653	32.06444321464436	84.58839526390588	1
110000	-6444.047321831084	-6057.902236822325	-386.14508500875917	-6057.902236822325	2.2101483442001073	1.0356745923060975	1.0	0.21926409157782037	1.0307221334540406	0.06468030286002183	0.2480870539438896	-95.91072377551374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	215.16066304432343	22.833695986866722	50.98851420925874	106.2166445745075	128.77918102593526	4.219627085498185	4.831869662283899	102.29473356562046	409.81272392880226	1.7440178116819276	72.83878669476458	56.475108183485666	64.56200452040949	277.99842102856906	100.51520805533859	9.604989517164718	139.52768919456093	75.88815233154844	125.2279300633214	274.9162007142393	6.08628969682649	83.91656335368262	226.43741928999924	135.97468515288213	51.37124705726097	292.129956441042	65.99544386921312	140.375948190444	395.5148895259685	0.35333489584386	32.26185213574737	91.77524679326535	279.43491988235075	8.495558884355711	132.0135231082135	158.74016699241432	0.6103751266309457	112.15303328735637	165.44199932320984	36.27401448234214	6.479285275659023	85.71025205911482	109.47924237426939	429.2179343169936	1.077458115972131	58.89833610299124	154.1657336929115	29.693151840811748	78.33275156933416	1
120000	-6372.220691656325	-6053.880501707753	-318.3401899485719	-6053.880501707753	2.402954565688334	1.0356745923060975	1.0	0.2566132832539879	1.0495394806062537	0.06936440240917831	0.2640922612490602	-85.25358854927337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	63.82916636518432	28.202169908107447	10.717301882182895	13.716813319496826	38.20339486676198	81.89796380494279	1.4334135625212874	30.346567419236493	121.57428855307204	1.1619260808627723	21.60822042466263	7.385068353566338	19.15284545555652	82.47050001624002	29.818656655996904	3.07995730396558	41.39202752091689	22.512839623100653	2.7083771130717142	81.55613420961957	0.6749746806225939	24.894533263235616	67.17450812180735	40.33799988006615	15.239699619857655	86.6627353071882	19.578086934991543	41.643670473689475	117.33271930966289	0.10481968000255162	9.570741687096339	27.225875831059515	82.89664912279183	2.5202768653071717	39.16288883713112	47.09156583008252	0.3066836487316926	33.27111247367756	49.07971907678353	21.893312732018714	8.560606543850021	47.151106190627914	32.47791058164774	127.33100255782529	0.319636741971444	16.465256470766032	45.73452286521551	8.808715784462047	23.2380499344887	2
130000	-6322.1534699777185	-6054.664290854929	-267.48917912278944	-6054.664290854929	2.8143181110017843	0.8808537603210596	1.0	0.19474333924243048	1.0384403502983814	0.0425900882671979	0.19730665150106605	-86.21644968039391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.35626810648842	33.70126577282576	10.083090196910762	4.589437078683356	12.78227477834703	27.4018128701091	19.406170352854378	20.32692373412315	40.67690758078252	0.3887627916187507	7.229781853220379	32.27860816823989	8.855790706657103	11.117525573988008	13.6173999334685	1.0305068620777722	13.849142759445723	7.532453676091892	1.171793029630746	1.7362504797433367	0.22583626052697678	8.329332138129656	22.475568569438554	13.496481144520788	5.09897166887572	28.996032933801054	6.550530069649771	13.93333866349016	9.884424375214985	0.03507107042826492	3.202224579875798	9.109363897304783	27.735957785616428	0.8432463010740238	6.004760897418734	15.756121577206613	0.21304167380052633	64.70869051394368	16.421327410076337	7.325169402482104	2.8642487269634933	15.776042876126457	10.866614831719868	42.6030165165393	0.18245688954704647	5.509024348210401	15.302075644287575	2.9472623046732904	7.775098014496423	1
140000	-6328.530544865593	-6068.603364234685	-259.9271806309077	-6068.603364234685	2.5485980669065795	0.8808537603210596	1.0	0.19320915723262896	0.9649983773476429	0.03487036494044374	0.19111850435441555	-91.91754080871996	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.4425342717646	21.111260802542574	20.597308482242724	3.5334814152961314	9.841278919430165	4.749420582342965	1.3172170697962562	15.65002548531975	31.31780532213934	0.2993147254428833	14.1045657032655	12.816634406933067	5.531252376630843	8.559561734101804	10.484255207039402	15.38974273549547	9.171945589987105	5.7993572239333115	3.6276213502558514	4.907758275975814	0.17387496893213283	6.412886767444998	17.304301699045972	10.391157886783855	3.9257802907416064	22.3245120768262	14.13279043277736	10.727501516284825	1.3813913704693894	0.02700178114401069	12.613412926539947	6.419906781984029	4.671471039565802	0.6492288884843083	15.120891164465775	12.130891395983127	0.16402421084585425	0.5937138272760539	2.8206477218483097	5.639765728086188	15.196513485176958	12.146229124400593	7.983699793624146	32.80074756792017	0.5826490750781858	4.241486443126019	2.372500381343681	10.743914527210416	29.332525585647883	2
150000	-6265.69447279943	-6045.5595103145515	-220.13496248487766	-6045.5595103145515	3.5979745780014887	1.0056205585424083	1.0	0.2764180733311923	0.9619978902394484	0.07460147575029827	0.2720403766730785	-92.7387774095841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.580214165049353	26.61173048053287	4.467598403358333	2.4010078094146583	2.2832346963854775	2.189542352718443	0.6072535611533089	7.214857692035864	14.437900362403278	0.13798783594486072	0.6296687504880888	13.066391829039052	2.181682382011419	6.561167198445695	4.8333729166594885	4.50461987778532	4.228381752664015	4.981714528036102	0.5119374691598182	4.534853787645522	0.29413826724299547	2.9564210911769133	1.7554311713258681	1.0583143443325522	3.769726009997058	10.291879577418227	6.515393336547741	0.557687641033963	0.6368387172463065	0.9011325278901342	6.288264951826701	2.9596574057722256	2.6310843697694914	0.2993026461437231	5.861358490706131	4.951712545954206	1.1271116066042939	0.6459048938717199	0.23397013827240254	8.823271312581939	3.9494681480278238	0.35531653979053385	4.298257336090072	1.8237773478207082	0.9543435883343937	7.409399331748327	0.9264743321163956	4.953079114275715	3.2345350204954757	1
160000	-6288.6024410575765	-6054.753213576905	-233.84922748067163	-6054.753213576905	3.0302082112339748	1.0056205585424083	1.0	0.1303500232379635	0.9604277188985162	0.018064536617357168	0.1340663763320162	-81.57624368441103	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.565121855654631	27.277597577396676	7.405584739169448	3.979960861894349	4.044690684976681	0.0974042352183957	8.418732120914607	4.431169103072463	9.9020874487782	8.204811363116256	1.043752116537872	19.416356887696317	5.120250247243182	1.171164409464715	8.011900237814968	7.714251941222176	7.270503935008302	0.6212556539713356	0.84859827735839	10.384547369874252	9.2016212654699	7.672443824888749	2.9098394974939965	0.7743868126838825	6.248776834887143	4.027844241810057	8.801977092224181	7.154475068785696	8.106271317698948	0.8081705514039913	2.3019966935941603	4.905990140224033	4.492709934221458	7.186955302260364	8.665630258535783	2.45915174125527	1.8683238195570717	10.599600159355402	4.091026233802481	14.625639433681103	6.546721169674649	23.90193617754878	7.124881437249156	3.0231315519567032	8.06665348910937	2.891859881435325	3.999306703492197	8.210327739620949	7.526996077234208	2
170000	-6278.438010152976	-6055.87367619561	-222.56433395736602	-6055.87367619561	2.73868569422421	0.9349089604183142	1.0	0.22267363424064396	1.0109464280323206	0.05641268498819419	0.23487375051254908	-95.84783545253823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.052494312807694	13.438383567514633	4.745949118538857	0.0565967507279431	0.3156631872378236	2.7861742000245497	0.7018161114494537	4.017649283363687	5.197270627912716	1.5699783254710309	1.1166199182190892	5.292197644156269	2.381887437758525	1.5140898580642153	2.301255160979588	0.4329352205806063	7.278902007934248	0.39813840867388606	2.504143215942401	6.655049556830411	2.1211099406080725	0.09899101486299926	0.9726165679853649	0.49627416882105224	7.587489357420397	1.6073658174923804	5.64084226884771	4.585022768927199	5.194991694765865	0.8439818271234806	0.9259009181368452	3.1440568708107004	2.8792017785432047	4.6058380780294925	5.553462925021365	2.729064211137729	8.755605033129022	3.9826572605099035	2.621778432368833	9.372999300272777	0.17027220144878585	15.317814450656309	5.240138229561987	1.3210869715573177	1.073024523158224	12.697174511394582	2.562998978840128	1.2943536135273392	6.19472722448127	1
180000	-6301.68836105088	-6052.139952020296	-249.54840903058408	-6052.139952020296	3.1075809837764496	0.9130244667808318	1.0	0.22706643320603356	0.9884658481228956	0.05106922139570054	0.2266044146522673	-91.88558489529827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.809211904711423	29.13166846326227	0.6087719450086695	0.11111464232307013	12.784578394436311	5.470009244411358	1.377853767173465	4.966409317124315	10.203639951923924	3.627414382524011	7.457712614351863	5.337394609931626	9.268114272571788	2.7691789863109246	5.45280719095857	0.6624810209984341	18.311121502060306	7.012561494373597	3.975841135233099	7.481813074247909	8.640666016934459	0.547469219071403	1.0202685314563817	0.9743196571089482	8.323470663593637	6.732091804523864	1.481194176444959	2.979236940752461	14.928282094948687	0.9354424206198501	4.74249657509908	6.172629173056744	7.801856960542912	0.7403680113067971	10.902941222445792	10.732920903754426	9.971378588292701	7.8190272640236245	5.147256141317176	2.9407064807857717	4.433312931028939	6.617140355824993	8.150859471664443	0.6277681604360302	4.73099072852457	24.927968234944046	15.469612625753083	2.5411642356997652	7.522534772181995	1
190000	-6338.466154143513	-6065.1042899277745	-273.3618642157393	-6065.1042899277745	2.581828441289953	0.9130244667808318	1.0	0.20156596921319647	0.9693151566203035	0.03692384906852684	0.19944929751708199	-88.71894851810288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.586383610519576	40.38674690687186	0.9852655913652435	0.17983324408324705	20.6911722779377	6.931666402071946	2.229984344481672	8.03787403956116	5.003475820110428	24.35629709872818	12.06991828295697	15.446719261251399	15.153288307042333	14.445532875706826	8.825083589428438	4.274164506495925	29.635593596599357	10.866762989718637	6.434691183451157	12.10892361831505	13.98446656874644	1.1676054538645302	2.5287246320745274	1.5768854675564221	13.47110245932908	10.895538907948277	1.5929362819381576	4.821739356280367	24.160644732301716	7.639445255595672	7.675482963568713	1.66771969061971	12.626897929514275	0.8291047565088767	15.778419623092361	17.370671805783324	5.8012678757452925	11.049658942693759	74.9145186412582	4.759379819616579	7.175085387082352	8.77716361597317	13.191740262225931	16.053669885544195	22.33792420665704	40.34461437638419	25.03675991784866	3.6748317756468714	6.129020183210197	1
200000	-6414.585307265987	-6065.924249291253	-348.6610579747341	-6065.924249291253	3.77767597428508	0.9130244667808318	1.0	0.006695284074377567	0.9995931447225042	3.6186051470839596E-5	0.006019486570462432	-90.6211580649677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.78196544440455	57.98418739428219	4.689509155638205	0.8559414354945029	98.48252358414717	32.992234115578604	4.286846335052328	109.43481692026752	23.81474180571892	103.62433644485664	47.19165445577854	73.52081716345907	72.12419156486865	68.75553076488929	42.00421759837485	20.343482774165167	48.3577051778937	1.3513361353806623	30.626811169448832	57.63411274144625	66.56102129780136	0.9665318387184545	59.45719618110485	2.1408468957911144	64.11759313752948	25.909041610524245	133.06636598892456	22.949741730091134	114.99596217630348	36.3610063967332	36.53253289980904	7.733316452479922	60.099483800825595	3.946239857259185	100.03691053679655	82.67813794241164	150.28162690558867	52.59239461173157	356.5661118557989	22.652932808020726	34.15082076355108	41.77613579360478	85.64148606670749	76.40968340885125	106.32046932636425	73.1223753175327	47.259148352311264	17.490874956311938	29.17192736268074	1
210000	-6272.034055131993	-6044.42378978297	-227.610265349023	-6044.42378978297	2.5202897622846363	1.0500582718524187	1.0	0.2647924680789541	1.0451947334744953	0.07206462679501827	0.2563406739999695	-90.40289226924999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.523124251530787	23.99085972318682	3.3191000818149865	0.06693303571265602	3.747418061057182	1.1472998263335257	2.7029194299773502	8.557600094334122	0.8073388374870415	8.103231277682925	3.690300015915324	12.958450788823363	0.023901816270099345	10.213764331012692	0.6705027668127244	1.5908226925085516	3.781483023758623	0.10567198415506236	1.9030453740853075	8.267613494491286	5.204948645841331	0.40478995187810984	3.745759146558435	0.16741026405449186	5.013877087051443	2.0260390903917735	10.405543484110538	1.7946273180816086	8.99247135840662	2.8433633877002404	2.856776442706054	1.3624100356525697	4.6996683753589465	0.6563211081716727	7.822701212817008	6.465277330987304	1.234497289567114	4.112627898107796	27.88280986184405	1.771417409836781	3.6428160137442744	3.2668164818947747	6.697005668473309	5.975095790803348	8.31406387785931	5.71803438362003	1.7153768824471518	1.3677540419807694	2.5056280416029604	1
220000	-6257.296290373815	-6049.82031329483	-207.4759770789849	-6049.82031329483	2.853770839475174	0.8515352656446808	1.0	0.2067296893971825	1.0302320050352178	0.028637362656980143	0.16892006917410374	-88.73358061220875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.672973660844509	16.44821080356476	6.579431606769639	0.054460085671089606	5.209724067807664	3.1882228944763766	1.6233807088917802	2.533608803468027	4.056559159715726	5.293946072081802	2.114282823436361	9.909085831918542	3.322904589213142	0.11884323580708253	0.7201447808672746	5.141742621952627	2.7558317068971503	0.6279829364521318	1.3334879731955573	3.177804432203478	2.8174149991319055	0.2836414411607566	2.6247008297548975	0.20331866661149112	0.2269108512142973	0.46552389962830476	7.291295982521747	2.945918695578181	5.547958251524379	1.9923807033477923	2.1912663640957337	0.8172926385789971	4.071101702492075	0.7656127650775691	5.481465721860485	7.1249086367311705	2.1891609292679144	0.4444996420725302	3.1500441791169065	6.957611702893139	2.552567274034118	1.8998095495931338	4.692676610311504	0.5815004039196663	5.7519641087882585	4.355423987601157	1.811659098031324	5.158686388756754	1.7557252729115997	1
230000	-6256.4776717974055	-6051.182023761697	-205.2956480357088	-6051.182023761697	2.6783844321462342	0.9825022148930909	1.0	0.20012784660420968	1.0067444962825813	0.042457903235469344	0.2037445155704663	-92.68750375921398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.073351971684867	12.420155534268025	0.8103855792431447	0.31280280704055446	4.741587416238878	2.9017347866900463	1.768710785018686	8.750083837316469	5.146045748012177	1.5779393360667773	1.9242970835871072	2.9058117150784333	3.03199393741912	15.893978041675325	0.6554338361085797	5.771052238440696	3.7419275318772067	1.1059213592601804	0.9531334706371898	4.411755317010942	1.8005520530395018	0.2581539195985985	5.1259320207165615	0.18504880844816088	0.8709523400282729	2.437925991382621	0.6063353267923899	3.635835924022332	5.049428470463444	1.7022721763425224	1.3291803216498845	2.203552164354298	2.793899019101546	0.5272400536447996	0.03233186081956977	1.4476877988431063	1.9924467743848597	0.08018878127569729	2.866986743615128	2.5803015878527584	2.323198063492944	1.457167690891354	4.970774599394471	0.3682030705693407	5.235102719819321	0.7710690607493881	1.4677246166487765	0.9623282691718956	2.21012617848563	1
240000	-6338.656005009972	-6049.623156623588	-289.0328483863837	-6049.623156623588	3.080342753219514	0.9749105085780571	1.0	0.27136080033387755	0.9868759103750918	0.07017323330273909	0.2666153253968247	-100.8198664176761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.03914445584283	17.36097510114558	3.616582234601727	6.164723346895896	21.11000114852918	0.6627169075788627	7.8744697556957135	38.95621099863563	22.910688365435796	7.025137000026345	8.567154853143531	12.936951965207626	13.498727300069797	70.76151197073293	5.856855874858943	10.92240990509966	12.889619978646447	6.509101909127071	4.243441466658181	19.64155706381663	13.021857004465673	9.710569471168315	22.821140125777195	38.041234395628955	3.8775632049603797	10.853879926764915	0.6608227206264133	16.187089637768768	22.48053899540912	6.128318278422072	5.91763805103237	9.81042520929867	0.8930591764219502	0.89006531237316	7.883646384201283	6.179628212046264	8.8705638013969	17.17615016759	12.76409947505316	41.881038027657596	10.343100207461429	25.191462713853713	22.130364430891802	6.799360267360793	23.307178530458312	3.432873282535908	7.395157138251034	4.284377590067692	12.624486812104564	1
250000	-6360.940213329883	-6048.69477652397	-312.2454368059121	-6048.69477652397	3.6915314806193407	0.947383288498251	1.0	0.216704621075269	0.950579580052597	0.0509775868949355	0.23017847835797461	-89.63247289925386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.061808785457735	21.898645533770818	7.230960193404822	12.325689347878612	27.19822082953828	1.3250298948965613	15.744140089732069	77.88867852137594	11.138491852164432	20.462870803264593	18.896354931251224	25.866018969345596	26.989227241830058	141.47989540789635	13.44985700447312	27.144379747712023	25.771383844662388	17.05164639747038	14.22814997294277	7.363912935071799	26.03577729896976	19.415220433676325	45.62837096272492	76.0592829857407	7.752763068463015	5.4723891449725395	1.3212426754823354	32.36431338348136	131.3538025985861	12.25290139950741	11.831669352516455	19.614871048722577	2.4576207913194854	0.5337440842386197	15.762487753666983	4.143497113501027	82.26825572900724	34.34183161922881	25.520419341144287	83.7365499224755	39.53828072830206	50.36757144762612	44.24724059480512	13.594576383058133	21.26501716085357	3.761515030012597	14.785806991764833	8.190894462863522	17.84680384855381	1
260000	-6392.0708920159805	-6050.211022377007	-341.85986963897346	-6050.211022377007	3.938206183979365	0.8906265130547019	1.0	0.3180487392827301	0.8992748251005449	0.1102290129368756	0.339532516470579	-98.71917644539634	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.54516939304705	43.40290507463158	10.639450776450701	18.135705576444106	40.01876984288192	1.9496152609076267	23.16552698700087	114.60341904893922	15.602758349711275	30.108547251411352	27.803615670399957	38.05860193478809	39.71126199751393	208.16991696657703	19.789777252529948	39.939549445518416	110.78919461396634	56.71430718399714	20.93493771617668	1.9912087323587655	38.308380020079746	28.567061163805576	67.13642363988122	111.91169302204143	11.407218245182666	13.28350677969802	1.380102624906181	47.62002693241719	193.2706417498927	18.028607241907476	49.94615693987619	28.860821997008646	3.6160806776773793	1.8657650181773442	23.19252327270529	6.096636186943486	67.09771886928712	50.52969693004192	10.027957710728758	123.20782818062831	7.976037121550526	74.1095626048595	65.10426357091193	20.002713662587666	31.288804984659723	5.534597472020399	21.755460059434924	12.051873626994004	26.25933292190491	2
270000	-6256.835043600413	-6050.436801514022	-206.39824208639098	-6050.436801514022	2.4989770515225147	1.1334189812801028	1.0	0.20564768432999878	1.0019028128857332	0.034172896339758924	0.18563728984400774	-98.54141558945662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.158216397461877	15.785262877052995	0.689929883534494	1.1760348817879536	1.8183722436652607	1.0176267584279246	2.315205115932515	7.431617027835571	2.0840505420007647	2.5478008201569966	1.802963867625141	6.503015651574362	2.5751316435990352	1.926768031061418	4.495349783673716	2.589935258534007	3.4511787693588807	3.677717597679225	1.3575549569055876	3.5225392828569375	2.1782762682297507	1.8524705453115617	4.353554136958724	4.507118339674724	1.2224799483647149	0.8613873477127019	0.6369911340006131	1.2859591585047	0.912760329679715	2.492291671811189	0.6076152992261344	0.4181403847056691	2.006279271292101	0.04670964517496275	1.3234161497346753	2.4350586848393956	0.5895965192684366	3.2083521666406765	1.99282085328761	7.989581824594539	0.5172171456931075	4.204290186462886	4.221775909946228	1.5485762210899612	4.293119684227529	5.091119396985023	1.4107628617698713	0.7815203944783189	1.7028227194399577	1
