#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Pro" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Pro" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Pro" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Pro">
#                            <taxonset id="TaxonSet.Pro" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Pro"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Pro" name="distribution">
#            <parameter id="gammaShape.s:Pro" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Pro" name="distribution">
#            <parameter id="ucldStdev.c:Pro" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Pro" id="treeLikelihood.Pro" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Pro">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Pro" shape="@gammaShape.s:Pro" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Pro" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Pro" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Pro" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Pro" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Pro">
#                <LogNormal S="@ucldStdev.c:Pro" id="LogNormalDistributionModel.c:Pro" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="104" id="rateCategories.c:Pro" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Pro" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Pro	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	sum(indicators.alltrees)
100000	-6797.997236689655	-6504.966109319052	-293.03112737060405	-6504.966109319052	1.049791463536048	0.9149062132294946	1.0	0.4850338540003374	0.9624296286013263	0.3514890222494645	0.6122252264933987	-103.80965515710709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.35029563414921	47.13719262706391	1.7036245965389343	6.191404347693123	4.344433164262795	23.696876192732574	35.86544532538015	3.903330097667787	1.6169562565208244	3.074083570141502	0.5327107878787645	2.06086389512914	13.15764973652836	2.5551721842006296	6.0967892872930145	1.829694479370511	5.297671415566829	3.0181203511599675	9.512081448919453	0.07399655646097822	5.34817246555443	4.738334362926615	2.963883621482178	11.863535897617313	1.3404528121341188	18.203394704513833	0.869529224531602	2.1760341727388512	18.802838396364375	6.541637294361373	10.026416993416037	18.809613780805083	5.7973231194940755	21.694712175697024	1.6957510254347135	23.507269702610774	14.412360636937377	28.902618475055235	7.3942330144002755	10.205666053056156	7.244486188297471	5.194922534064959	7.891357338999298	6.517306402293585	5.696790081986108	5.724770788697964	16.106815319486646	26.982989831717884	12.977511461847985	9.771348667148702	14.951051118444228	0.5785967884809994	46.09658824408541	6.610404991964786	1
110000	-6803.118519691371	-6499.358198833744	-303.7603208576273	-6499.358198833744	1.16488414738177	1.0241330183866308	1.0	0.4596998333466566	0.9861868064138113	0.21061751891231278	0.46031092591347006	-97.60631837116124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.11694063944219	32.26359754137145	2.564420998805811	8.305151148695241	6.539560215893648	12.030557115564129	6.5744741388573775	5.87557944870353	2.433961441268538	1.9285124975792163	20.078457881019848	3.1021638564544642	0.05064476675440338	17.101321596898202	3.928542921975132	2.7541906555172053	7.974444516974545	18.544954883390083	14.318284356493079	0.11138505725578471	22.143896529287765	1.3171167217043596	4.461455541547651	17.85786647935445	6.486969868058193	27.40108808281045	0.0033927753926973215	1.8495221082198805	18.099547683678377	9.846953418207558	5.165739371545262	7.146900848205059	5.141885851535933	32.65647583360309	3.3610647005694174	35.38487068831715	3.880538738785816	43.50634634442512	11.130343181657558	15.362318897265766	10.904933249127414	29.13053132064975	11.878651265262866	9.81032877057974	56.24306047879109	0.47077300736755623	24.245162645040924	16.793835268526017	11.948416075377903	4.6862050976269085	10.821695158791833	0.870946426364518	69.38797379809728	11.0005351998206	1
120000	-6739.890059895251	-6503.107937040094	-236.78212285515716	-6503.107937040094	1.1559070566122898	0.9975770042324735	1.0	0.48605393914757256	1.010670299346408	0.3162610667217328	0.5281562812116241	-88.5063526873818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.047152371821344	25.76088296232912	0.7901494592258417	2.5589833697299795	1.6205413769537738	3.099969512346775	4.229065623629914	1.8103836796662882	0.7499522572504558	2.6972075107406037	0.5604581180572972	0.955838801331333	0.015604666738513526	4.376250871796	1.210462738680458	9.411012020221532	2.45708603448815	2.7933710300737804	6.531150412572473	3.9041956849677724	17.31761986288133	0.9830572030028711	1.3746637877148942	0.7896127136920456	1.669396130977269	1.4912587041826129	1.1910683612039372	5.026580866290502	5.576833063350592	4.432397067900832	3.211056958488711	2.2021032595582626	9.45928848953136	15.296880366862457	2.654652256995854	10.902787199204068	1.0677605536423322	13.405176471783673	3.4294816062106013	4.733438064491786	3.3600282924310907	8.975700004286153	3.660050310752641	2.529928296222984	17.329613134199843	5.540330949093317	7.47042009160849	5.174516922897233	8.452310795273412	1.4439136262866303	3.3343809700545077	0.4059367194337458	8.754109887142777	4.897552373101147	1
130000	-6880.650070440561	-6505.320603578318	-375.3294668622434	-6505.320603578318	1.5402550267453832	0.9771843457248862	1.0	0.45654182052307324	0.9417652132055564	0.25525314819868067	0.5149503681299091	-87.06247579447724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.12645601218834	46.56738801922206	11.89340021087626	38.51804616685356	31.457044654492563	46.661017888917016	63.65627337031849	83.57089648547397	140.2188398496897	40.5986082790578	64.48412800253007	1.6954894586061324	0.23488283705253293	65.87171886754324	28.15367072345722	81.96368492658878	21.50077453735284	42.04607015827792	1.8653769163504519	58.76630204669415	20.52852332581428	0.6401028180283195	20.691562073219437	11.885321069176799	25.127899619970655	33.304017237455625	17.928067320567546	75.66054401112824	83.94298921201657	66.71683642447654	48.333116046985296	33.14625488355324	60.871471719477036	230.25000910491124	2.961807022565454	29.650522525599623	16.072027191282714	201.77591317034086	51.62086334712434	71.24813238441452	50.57544586679021	135.10303788390874	55.091404074834905	38.080706606166316	260.84688421685837	83.39355612902715	112.44543023533954	77.88729074403948	127.22493677764292	21.733916826558357	50.189400080388026	6.11019574606301	131.76764365540018	73.71839561098778	1
140000	-6749.07915025612	-6501.429949665453	-247.64920059066665	-6501.429949665453	1.2236222064928948	0.880974047762569	1.0	0.46088692151362853	0.9488752029758434	0.24026002736791613	0.49296943328745774	-84.5215943008354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.305653965814347	48.36861351568055	1.0119116094497191	3.277183765658189	11.11264972327081	3.970002259518464	5.415988774919433	8.229125907221283	11.930067885693218	10.710301393320481	5.486424117077146	0.14425525387552382	0.019984248865735698	5.604482811863952	2.395364298566059	6.973615859209657	1.829324077282124	2.6917385481522	0.15870958045524888	1.409674022592789	1.7466032177454436	0.6225242126410366	1.7604748438880289	1.0112242217275258	2.137926320118519	2.8335649256195303	1.5253518031023876	6.437333437424219	7.142018582530642	5.676386914311333	4.11226734000751	2.8201422244056307	5.179052905400454	19.59007963728458	0.2519958008596158	16.991043183876638	5.744406207156308	17.167452992767252	4.39199471846614	6.06191762095658	4.303048742856545	11.494806370143998	4.687274486334948	3.2399741392364394	22.19331610370307	7.095271840183209	9.567056877532359	6.626789003568927	10.824523538615388	7.713083797172034	4.270203281835033	0.9952634479474268	11.211025106411453	6.27209200280243	1
150000	-6856.384926757309	-6514.726162399579	-341.6587643577298	-6514.726162399579	1.0477377945151052	0.880974047762569	1.0	0.4748821648652987	0.9365082742225518	0.21832112827745692	0.4958501456060155	-78.52966779508796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.36634005754152	54.804131811464025	24.337391697261264	22.37639921254005	75.87645499857697	27.106919167784213	14.182331867327454	56.18794051155603	81.45773344796258	26.372305633495984	37.46094972747719	0.9849655619103631	0.13645116128928533	38.26704687489501	16.355392811917945	47.61539894581892	38.9146827184538	18.37901705739096	1.0836587707824619	9.625163233026178	11.92569402904073	0.7533874086755031	12.02040859694085	6.90457371230775	14.597622912476718	13.752460198289176	10.415003651445161	138.0985678727422	48.765241870404644	38.75800344505818	28.078295954275678	19.255749070503285	35.36223893469429	133.75979924070333	50.48190184936221	44.2710856268349	39.22243478601721	117.21826089039104	8.726670481663767	5.3397133640744885	29.380939058154556	11.627464968791916	32.00440763318606	22.122334285181523	151.53452979674924	48.4460581311181	144.49265178970535	45.247287562877176	73.90914800804542	54.96824595050735	29.156672370445737	6.795594579191357	76.54815576461546	58.331625088737404	1
160000	-6833.288886152183	-6495.168835614172	-338.1200505380113	-6495.168835614172	1.0867767079426682	0.880974047762569	1.0	0.43825496065523595	0.9573621969904565	0.19998107643914512	0.4595004720700939	-85.31037141499858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.8148797838304	36.24708698217807	37.118629227650224	20.611042492330714	69.89028142055415	25.55537088456013	13.06343536246914	4.648398789801917	75.03123221380544	24.291697107732126	34.50551714341046	0.9072579934415823	0.12568602556416772	35.24801831174248	14.873479845183216	14.109924622722067	35.844559773322544	16.929028568853262	0.9981649308109927	8.865798581227681	10.984832011995154	0.9424894947350657	8.795032472007803	6.359846408891913	13.445962564319327	12.667477855962378	9.593325573911597	21.52656664205799	44.9179719575445	35.700241506073574	25.86309555567318	17.736591957627525	32.572381390946774	123.20699500081945	46.49919829495046	13.852506007689993	19.239747486368586	107.97047966211662	8.038191239157937	31.756805151375108	27.062968337319973	10.710131343006763	29.47946179382595	20.377021684788883	23.585727504120072	44.623969801486744	133.0930931996498	41.67756204932783	17.966625385916906	50.631598151854085	25.254814220782357	2.028977257510021	70.50898923406116	53.72962789638195	1
170000	-6772.437513618958	-6503.724607693042	-268.7129059259158	-6503.724607693042	1.2210524058147008	0.880974047762569	1.0	0.4525681219845953	1.0105518488581748	0.19298773310450543	0.4408098525992569	-85.04936250224894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.081236850382947	30.02475942055161	9.78219969725555	5.431809789958729	18.418802201994183	36.023321954545075	3.4427223231797326	1.2250335257653024	19.77364230088142	2.5968450606546982	6.056385725205582	0.23909769981930842	2.109234272732425	9.289221106288489	16.410886019059124	3.741952211048962	9.44643293836018	4.461456190243864	21.935649050966802	2.3364820846511702	2.8949296517150613	0.7949496314545085	2.3178324678255855	0.8090035518238782	3.543533090063964	3.3383721496719434	2.528213688852664	5.6730859428404985	11.837629266684008	9.408399472697086	6.8159296498572095	4.674280491721504	8.584086912995698	32.469825914233496	12.254343787691775	3.650673068867363	5.070420324041216	3.7603715512247953	2.118375423400588	8.36915091428474	7.132142705285093	2.8225353619223656	7.768982536133271	5.370136222795263	6.21575476387712	11.760148285790505	35.07519655479574	4.8749920351626725	4.7349032296671965	13.343391564246776	6.655623905441872	0.5347142695498016	18.581855728266895	14.159842663320063	1
180000	-6773.697465910813	-6508.982888960355	-264.7145769504574	-6508.982888960355	0.8868356163055541	0.880974047762569	1.0	0.400115182027883	1.149647377414656	0.16721316643783188	0.37939400241166166	-79.05243010035696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18.760064972622768	28.160011884970146	10.743642483452282	5.965674820337714	20.229092837592223	39.563871534386166	3.781090036469027	3.2891280886021153	21.717093297118062	2.8221348606112935	6.651637155981159	0.26259739986652797	2.7924984641159263	10.202211527505625	0.350286716076666	0.39358159087972405	10.374874913065073	4.899950087607886	24.09159272348376	2.4216230349982584	2.0395156927630462	2.038459997253852	2.5456404634473357	0.8885164071100787	3.89180898224875	3.666483813743029	1.018487135113708	6.230664782367599	22.87892335945634	10.333103330993865	9.90347529619319	5.13369181008649	9.427773271279815	5.5460082472084276	13.458761076121949	12.079880409103948	5.568766217031155	4.129959395803229	2.326579797909149	9.191712303558807	7.83312483265321	0.4110983219347367	14.481104128681988	5.897939671108509	10.87541323758829	12.91599360523836	3.9096430772781017	5.354130272985464	5.200272849424636	14.654845834235015	7.309771417204581	0.58726862266522	12.455042795389275	12.533987988414443	2
190000	-6812.916991021281	-6506.614165799781	-306.3028252215	-6506.614165799781	1.6090454034285546	0.7430812954035818	1.0	0.4043092985157788	1.0154720999927773	0.21164396517574274	0.43973275240046955	-85.28972867630335	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.63778292995201	79.82366789964675	24.891000625169976	2.080425845401709	40.585051608416585	33.935384577911876	2.7111500884787145	6.598883810278568	43.570384461849244	9.464920126372633	13.344989783935771	0.5268416686493173	37.135933304411225	20.46840580979219	0.7027702410508279	0.7896315127039355	39.88860659741825	9.56916815195295	0.6271549129912662	4.85843318039924	4.091822125268171	5.312122449725662	0.6227505634399951	31.353912215618294	7.8080252862918185	7.3559618316476305	2.0433616708844045	1.0599506477002043	10.244497081451238	20.73101029939229	19.869059835039025	8.679761393692345	0.48680078212348094	11.12679805964294	27.001928225110273	24.235519297035264	11.172456724970823	8.285819664036376	4.667750646424002	18.44107005710168	15.715374789205788	1.654232310809119	29.053025913116826	11.832868031058839	21.81903118711046	25.91298933921794	7.8438053221523765	21.13583453693759	10.433158998585476	6.096338999171586	14.665385768642668	1.1782202766196095	24.988196885257697	25.146582372876228	2
200000	-6825.913862202177	-6513.944612789145	-311.9692494130325	-6513.944612789145	1.0305835111661763	0.7430812954035818	1.0	0.45301260590091197	1.0552968814452834	0.2080598818631884	0.4403999458938241	-87.12241414992268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.38157703202388	43.6906485909316	27.366884539708987	2.287363805172304	44.6220076939186	6.7240215077084375	2.9808255826481878	7.255268442050237	2.1134128325670196	11.161602521735922	14.672403094605283	0.5792461031901575	40.829808906455554	22.504378467696334	0.7726741216394997	0.86817540051935	43.85628796688695	10.521004113058568	0.6895374095562711	5.341696860407719	4.498831740255757	77.41260302407545	1.0491654991516413	34.472655735877495	8.584682058824109	8.08765228673213	2.2466128928305547	1.1653829201252985	29.048537545365278	47.87335932158338	21.845416124743227	9.543128919180598	0.5352223881566981	12.233569970947155	29.687784079634834	26.646203113713657	12.283770259842	9.110002184212515	5.132047318003924	18.682115389608292	17.278568018657595	1.8187772092211743	31.942902483777207	13.009872043960442	5.922049617085363	28.49052948911908	8.624021100470847	23.238195689001724	11.470935299000846	6.702735981475406	16.124137599148618	9.000185751600052	27.473748818392185	27.64788875827224	1
210000	-6818.278956749893	-6501.771826143623	-316.50713060627015	-6501.771826143623	1.169174133712394	0.8141038665075041	1.0	0.523849011317852	1.0436994632442091	0.32023670399614934	0.5226783939243435	-87.89649297273203	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.38642222582836	69.88721337009949	6.65222965512478	66.5288199282078	44.6272322960418	6.724808794943164	2.9811745949063257	8.001897976522546	2.113660283135537	11.162909386559962	14.6741210242172	0.5793139246660834	40.83458949606429	16.193727655230248	1.8912774607992653	0.8682770515044861	43.861422914126386	10.52223597292476	0.6896181445747108	5.342322297096938	4.499358489433498	77.42166693829682	1.138311423381766	34.476691993313175	8.585687202931902	28.144244365962525	2.2468759392306725	1.1655193698816737	29.05193871574684	47.87896461071497	21.84797391210793	17.475265640343455	0.47756633245060354	12.23500234790525	29.691260096688985	26.649323004918873	12.28520851453956	9.111068835831604	5.132648207715071	18.684302799471155	17.280591093095996	1.8189901621509055	31.946642543105813	13.011395314844393	5.922743004823883	28.493865324697786	8.625030850620611	23.240916551033937	11.472278382291247	11.688710435636695	16.12602550621261	9.001239545277588	27.476965603423317	27.651125932612302	2
220000	-6842.508362513659	-6511.4729450868235	-331.0354174268364	-6511.4729450868235	1.5193371687637927	0.7644076654564882	1.0	0.49120635112762007	1.0271485968082146	0.2993331886670558	0.5258248683286093	-93.72390273608686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.06662676654874	46.460184456774	7.886704191832128	78.87477585823048	52.908843841239445	7.972752063887214	3.5344002527210026	14.710594105391436	2.5058986654605264	13.234444512029295	17.39724239736502	0.6868189757295777	48.412388754836776	19.19884706348079	2.2422475848397934	1.0294058709318004	52.0009208777194	12.474879379905571	0.8175926859937678	6.3337133320666075	5.334318160803937	91.78904169529055	39.52251832500814	19.727502764682363	10.17895935101362	33.36705759188358	2.663835556970846	0.7763473568261081	34.4431955493023	56.76401003459114	25.902369035458154	7.94115852794808	0.7647362433861499	14.505489032532537	35.20115774790437	31.594719116539512	14.565012110564824	68.23981375551206	27.431616772301144	22.151605829863048	20.487403062860835	2.1565457118103444	37.87507839053238	15.425959609213658	19.237723329434623	33.78155877776575	10.225604119344721	27.553804286334724	13.60122405542301	13.857820064710124	19.11858122027706	10.67162700835744	32.5759498751522	5.08401792386617	1
230000	-6835.186204884461	-6519.556075786327	-315.6301290981345	-6519.556075786327	1.3755829921730511	0.9943351888209984	1.0	0.45175442825292816	0.9197892779665532	0.23352673530403995	0.5223760347949236	-91.70635778673854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.82338574391617	29.736725168991825	6.24026103413337	62.40872972944328	41.86349437645565	6.308345391045283	4.015019521372548	11.73619572584834	1.679845572529202	10.471597056010703	13.765361447952317	0.5434373583058181	2.623294240592524	15.190859745266204	70.00122212431785	0.8145051707830769	9.646857830599775	9.870600165346678	4.80769464069382	5.011475458709275	0.9109223715356591	72.62698921112981	11.38267814324481	15.609152290851632	8.053980707421692	20.52550810817918	14.106795359202685	3.151391511159385	27.252769452155203	18.796391497884464	20.49494189868465	6.283347380918867	34.53275839878494	11.477295938715036	11.088786563167382	16.685514770705474	11.524392867348576	53.99394225994373	21.70494101005504	17.527195054017096	6.005259207376308	1.6160760185824496	29.968205995346242	47.87749439549781	38.737077450278434	1.272729551603776	8.090887826439069	5.089560345989903	10.761807014072456	5.119002107973268	15.127350350019109	7.8997516413243165	25.77533348674642	4.0226688075856	1
240000	-6809.058771617017	-6516.633086501824	-292.4256851151926	-6516.633086501824	1.3076096850816468	0.9943351888209984	1.0	0.390485362063105	1.035077280833551	0.17976980294058406	0.40096270581097504	-89.19419185609203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.491624277450907	25.474968348292638	15.737307576810595	42.58537960936274	28.566080539125405	4.30457861182674	2.739698936317014	5.867014743786371	3.841281034245042	9.428442764596427	9.392967061859249	0.370821298521709	1.7900377326536563	10.365673707015851	26.157164712784994	0.5557878207417178	6.582654454507031	6.7353278433292125	3.280590747599429	2.700279821851106	0.9425843235749626	49.5579371483651	7.767113219620415	0.8704158678924836	4.535882864279955	14.005837937276347	9.625948774275782	2.150391529874883	18.596269104623982	12.82595352755545	13.984980700793791	4.287520906032581	23.563860885264393	7.831676859280576	7.566572613268537	11.3855703131367	7.863814039335191	36.84344382130448	14.810638773119349	11.959901412807062	4.097763952373626	20.592334639266724	20.44918129332328	32.669808893987245	26.432730730603634	0.5932702257290137	5.52091880349754	3.472925347437174	7.343454016189705	2.129635856287355	10.322337274483353	5.390494629900606	17.588122140117264	2.744918522720001	1
250000	-6781.085410089093	-6517.727633015146	-263.357777073947	-6517.727633015146	1.1742231320607692	0.8520353286517691	1.0	0.3645463283129237	0.9355971261662502	0.15764829772907646	0.4231855080685215	-92.38739877917287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.233140495517997	43.74097197236225	9.049223061146437	1.1965067171051542	10.24263690468125	2.4752068835496894	1.5753741022162078	3.373634585231742	2.2088027923312303	5.421517072069371	1.9668365881840117	0.21322863709492237	1.029302544389529	22.26665206295741	15.040820482019909	0.3195875749401582	3.7851397516725482	1.3286629769763905	2.3571538204364417	1.5527074320800462	0.8352494934865402	9.025725467882888	4.466223953650975	4.913523879950318	2.608210814827308	5.104681516080758	5.535086431299475	1.236512187847923	10.693175208751516	7.375144310820519	8.041604909202587	2.4653984087588547	0.16155761971242955	4.5033491590949595	4.350909649038297	6.546899140089224	0.3995248612311066	21.185615128415222	4.575792001000325	6.8771494199737555	2.356284890281667	28.260678360112884	11.758631648896603	0.5083013958118009	15.19927569115537	0.3411406037503768	1.2107472080002282	1.9969919244621954	4.222612610666146	1.22457731784801	5.93552181993491	3.099627307771573	10.113473330541932	1.5783754543482025	1
