#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Leu" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Leu" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Leu" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Leu">
#                            <taxonset id="TaxonSet.Leu" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Leu"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Leu" name="distribution">
#            <parameter id="gammaShape.s:Leu" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Leu" name="distribution">
#            <parameter id="ucldStdev.c:Leu" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Leu" id="treeLikelihood.Leu" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Leu">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Leu" shape="@gammaShape.s:Leu" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Leu" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Leu" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Leu" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Leu" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Leu">
#                <LogNormal S="@ucldStdev.c:Leu" id="LogNormalDistributionModel.c:Leu" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:Leu" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Leu" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Leu	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	sum(indicators.alltrees)
100000	-5531.397455016881	-5303.048314002114	-228.3491410147672	-5303.048314002114	1.5948779577900316	0.7551344762905278	1.0	0.3387700235046755	0.983581522284953	0.11003692481387525	0.33932184953664285	-96.8268488478521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.708295390599796	18.358859590305343	2.707346014069989	9.860282262339153	1.6731537581193248	5.858012884151324	3.592394751996732	11.640700419629418	4.144492168848055	2.1310182297073843	5.378336896297137	0.23262321770938088	1.5947758673039254	2.263510776792824	7.426410865629484	1.732123559967997	0.48359907880105535	16.08915777982577	0.7690823578764977	5.904217240286115	0.836375599921796	9.599931863263988	1.3595910702859242	1.4960243188665086	3.532673295571071	3.1716586256343056	5.125380437274622	0.3898260662742795	3.788713729873772	1.097371819806125	5.617098259058855	2.3300325898074807	1.0559020893223172	0.8377583099712647	0.637303736984741	3.055629927130388	3.8639596400300267	1.3919805910436154	0.3486427744253575	3.6015423182570827	1.5634036836795273	2.8512823725713665	1.2456723594427221	0.2880505000712262	0.5672317961251657	0.44961611236162335	0.300435599483882	1.2384184945841539	4.262291428544473	0.4567225135979386	3.7208527765674577	6.451876312894584	1
110000	-5522.332347474483	-5312.758061247326	-209.5742862271577	-5312.758061247326	1.466948490411113	0.918686827292021	1.0	0.34730974329140224	1.0020272496275386	0.13023410545957279	0.3573889758923024	-99.32380861566561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.896635915348366	15.657802513311143	0.37422087150495525	2.874552651901748	0.12659255245328171	3.721258050916088	0.4463323564580482	1.0237208649363911	3.5827511240459016	0.04547029655661169	1.9972713661463832	0.14777212663239989	0.8367642739708443	0.7271022160024273	4.71757091861332	0.5116633334841544	2.17133496242671	10.22051489210914	0.05150060827493083	1.1478982218065483	2.898414203701895	5.329444897072405	0.8636698683171452	3.694616785109546	2.159188737084955	0.3579716091479199	5.746078809727535	0.24763403841339818	0.7439209205067895	1.3074634321233973	3.0947527719197416	2.753790359749359	0.9688517285650722	0.5321795833083202	1.2544582404292408	5.80536072261961	2.45455092080421	0.9599372690792343	0.8869185007836105	0.5317774838270017	0.07323359985229072	1.8112554025055692	1.4427327268749386	0.1829818854377183	2.673487988682506	2.4867515458337115	3.0050935156746696	6.503299545275872	1.7004340310751394	1.4306193284066464	2.1238492687113943	7.31247112484312	1
120000	-5559.532668325108	-5320.691395145225	-238.84127317988305	-5320.691395145225	1.6946750971352453	0.9208654384642385	1.0	0.2910749332952848	0.9646193480687791	0.07669914946219121	0.27776636500708896	-101.86305993576084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.998577186087829	14.735996465144773	0.611283864498733	4.695536212860098	1.5939076034079025	6.078616067064787	2.6005294388027234	1.6722318131793896	5.852367196507261	4.104917660370158	12.342409522856721	7.395006326901011	1.366841183951978	2.91363033420886	7.706077351002593	0.8357939485220733	0.8580471495811809	0.44546965203740185	1.4964820154416347	5.721874291293322	1.2536353288286781	5.291646791208551	1.5290421735890642	12.082921964610318	3.52700059213547	0.6303793547782498	0.49834889798394905	4.736544898776589	2.9434536051435507	2.279052958655031	0.13967028454475677	4.839457473879206	1.7982116482472346	12.293759950005716	0.6563533193759922	9.482964761053102	4.0094700395625935	2.073909849025694	0.8760243780128326	4.242973388464463	4.9039308759003974	0.7821733399991995	3.4975534367807675	0.2988980107223971	10.824516415106931	0.0966796598768313	4.908772645561466	9.634810237815964	2.7776320483156334	1.6067616825705189	4.098572132225082	11.944805724632898	1
130000	-5591.280339880308	-5324.973016300073	-266.30732358023477	-5324.973016300073	1.9656120812614817	0.9208654384642385	1.0	0.27765572219899104	1.0021971813743105	0.05741732883347443	0.23435493308691185	-109.62057823228253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.962081191546996	13.27560266802564	0.9906150679519348	5.867306730639087	3.720042468069653	9.850691336776785	7.9157718141091	6.001875522373472	1.6572831191540953	6.652217608261622	20.001471588328922	0.8380465079552399	2.215032247629199	4.721678878070748	7.3606257717372605	1.2712231396289766	1.3905069064522764	0.7219051168403126	2.4251214853040426	4.226267231890297	2.031576684054844	5.124359076150815	2.477886796395955	7.541682304276497	7.144137109054801	1.0215602335278842	0.8075984924695572	0.09563945859150629	4.770008931061339	1.4899769410828532	1.9235316407611753	1.4909137836384705	3.449579017470341	19.922632602524594	1.5230054654703544	15.367603051095907	6.4975401222958	4.553937501798403	1.4196398746175838	7.854371209427774	1.4464384264889167	1.0836649651972543	5.667954507981759	0.13037512438338894	17.541652392364444	0.15667406486672567	7.95490349124625	15.613675990392242	1.123034552099228	2.6038350197045914	6.64193437299288	19.357135402687206	1
140000	-5556.703193836877	-5307.249760091035	-249.45343374584303	-5307.249760091035	2.0069648044114214	0.9208654384642385	1.0	0.33982325430329086	0.94184863093825	0.14018906990724508	0.36880632308244754	-107.91463030979723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	8.282577278595769	11.155447893713234	0.6329883089302004	0.5733300568202871	2.3770518612040683	1.875997255911931	1.0076233802128072	3.3877255545070892	2.766859873403598	5.64677143273659	12.780643144251147	2.5167565296808867	5.086882229185912	3.0170826439382075	0.06617011526084186	0.25636062798076376	0.8885132517625891	1.2089748786479748	3.5902129788195185	2.700521963321439	2.751906234715022	4.636476979699444	20.931292963891856	10.988941042410065	12.30648678196838	8.040871146277118	0.2791113501275534	0.06111219293887713	4.362653469609659	3.250680750194422	0.48685148148881485	5.288146824194953	3.8097024446214	12.730266203786037	4.857193868111033	9.819670003339557	1.1822471147775508	12.452577871639345	0.9071287855351576	0.7146108798420728	2.4053000260671724	0.5811872415988162	0.24042178904260958	2.082410380614357	11.208855228338738	0.10011239943911401	8.010474071816137	5.206078036212809	0.7196581388673301	7.0597184243624955	2.115528742658264	12.368921895779613	2
150000	-5734.50520330397	-5312.782286606911	-421.72291669705965	-5312.782286606911	1.5276825239608103	0.9208654384642385	1.0	0.3000536000509965	0.9801484827741213	0.11915811362799097	0.3413075290331696	-100.42593421616526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	285.3026890620138	12.539405548040822	262.77851933382016	19.748998582073902	81.88022462452228	380.2088779997804	34.708720518597936	227.3907671091268	95.30759998820855	194.5093924377422	60.87086972889401	86.69250904400569	482.05863174769354	103.92680472325627	2.279304035985072	114.11601130092305	30.60583819123492	72.5790147775041	266.7943667369542	38.85207299608096	31.99240434077149	81.16813474740276	17.501419702491454	76.73401509288122	423.9107772498779	276.97684950824396	22.842016670612324	2.1050782133957098	89.56253011635883	111.97335420090775	16.770146799781305	182.1561644823385	131.22948514896208	438.508336022577	167.31150525438233	338.249576601518	40.72383143994383	103.29999599367831	31.24707118731739	0.5491461129305832	310.41110084593595	56.76118948511001	8.281598905236665	50.373407153732856	386.10162397350217	141.65789770419428	275.92978809346573	18.142445457714786	24.78943393076601	243.1799405839949	72.87176669370155	426.06142496049705	1
160000	-5667.038703123292	-5309.494673164309	-357.5440299589838	-5309.494673164309	1.590153616423696	0.8466465312811068	1.0	0.3428075344799552	0.9494392072584118	0.12561580006938902	0.35746692308128797	-109.7431739876941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	70.25801705804304	12.196062872890852	64.71126421745656	4.863345255596316	20.163645275476757	93.62940785434257	8.54729370506723	55.996753647568916	23.470241404830304	47.89945813959733	14.989927426940481	21.348707925758067	118.71070575484357	25.592787937050744	0.5612964335078435	28.101959693879284	7.536926864534723	17.873149653999437	5.052323459217916	9.56762663637448	7.8783796160195525	19.98828757766463	4.30986138981096	18.896350956425593	104.39134211117278	68.20771399460382	5.625025134393863	0.38316120090137656	22.055473046413848	27.574313636362838	4.129779722015932	44.857379204883905	32.316286384913575	107.98610505094703	41.20176584670803	83.29660193837063	10.028561782516304	25.438431388363444	7.694835501586333	0.9699774508857009	76.44115970284209	13.977886546357958	2.03940845796065	12.404845221453355	95.08054260705593	34.88436448331017	67.94986693756363	4.467718992181253	6.104591855383528	59.884961021206905	17.94524210146146	104.92095591900363	1
170000	-5643.167443020239	-5307.281588107352	-335.885854912887	-5307.281588107352	2.1185742156475067	0.8852422875836361	1.0	0.4446686141961602	0.9514247538131001	0.20546594125327594	0.4533692586805766	-105.67397578392868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.31869546515403	23.49403381804391	45.425067013622815	3.4138999881608276	14.15418086717532	65.72460262771388	5.999904252110989	39.30778231187711	16.47529686729128	25.985527218363472	9.84731456752539	14.986053817817627	32.65589185025793	17.965251045000524	0.3940106628255794	19.72660274444513	3.9522988904877105	12.546332243628417	3.5465561442015785	6.71614264339148	12.705193083404074	14.031085834636587	3.0253734773856515	13.264584132124147	73.2791078707259	47.879453701278265	1.40290445608958	11.024086323387193	6.335873700788055	19.35621348050471	1.9341756484136745	31.48832712632528	6.984740325967406	48.83958701676978	28.922213115431983	58.47133062247976	7.039703157246779	25.98591983666244	5.401508107518489	1.7176903083731614	53.65904752582383	9.81199240588848	1.1241785547143848	35.89101933114962	66.74324898217687	24.48761608268096	50.93376071575104	2.1404121853227744	4.285212126126371	42.0371692686339	76.19710453147354	73.65087842725856	1
180000	-5617.3054080930115	-5301.157749786825	-316.14765830618643	-5301.157749786825	2.741617502625336	0.8852422875836361	1.0	0.48415107913659305	0.8505524807416165	0.20778741696052588	0.47555382414855074	-100.01444362764265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.46167494943789	18.037937171898317	33.58308674602685	2.523921415686237	8.104469634592142	48.59068299740134	11.43852191945125	29.06053309239636	19.135964172606712	12.578640705405723	7.928637266158039	13.728586386586173	3.4739385321712213	13.281842469873865	0.29129498619259503	14.584022759337634	2.92196369122954	27.232652848832476	12.08613216760867	4.965293742419021	0.11776506156998917	11.249675669091753	7.217914451343475	9.806604785536207	54.175784386977746	35.397632908723914	1.1523797000428362	3.1414828104985357	4.684158111238976	14.310191247389001	1.0774777692065456	24.052895531370652	5.163869988239947	36.10746654336073	21.38240526208445	43.22828556007333	5.204504414384191	19.211582005772687	4.906687204171391	1.2699011013369752	39.670529208652454	53.04050344042236	0.8298945619328519	26.534495045210363	49.34377575288799	18.103875000590556	37.65570458939475	1.0004121098363465	33.48715582415547	0.9920063333726371	56.33308081877207	54.45063709871756	1
190000	-5539.090983069412	-5300.655099794033	-238.43588327537842	-5300.655099794033	2.0257847580339807	0.9932476094990746	1.0	0.4200509610987689	1.0036508305154537	0.19982634791110124	0.4386618108206208	-105.3785860802814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.704788607249578	13.996679059516602	6.175456769972274	0.2982967485308012	0.5259329805979713	7.922810584837323	2.059842814366028	4.078254569113049	1.43640082748713	4.141497586378441	1.457964750299283	2.5244937246044854	0.6388083796228895	0.9578041203834232	2.321296941880922	0.032099380049871645	1.0521586539593102	5.188968956051644	2.2224695210921577	3.0729556664726188	0.021655336575772993	4.494153485353997	0.8484564794544412	7.121023128993184	20.351349595377286	2.294646766491898	8.147782728056692	0.3166808624447209	3.294047701293914	0.03919754955322109	0.26650681531338793	16.47364446205783	0.7336743188439967	2.4419898112227294	3.700225039531833	5.143084135140907	0.9570350773060464	3.4226598204134246	16.167502485913648	0.835648653973015	7.2948517217208915	3.037605940710935	1.539587293278181	4.879320007239258	9.073625552458099	0.3580736166139748	1.9387299257940767	0.9842058130335494	5.926691122412611	0.6019796344117169	7.56161403039699	10.012705444366608	1
200000	-5512.57448331308	-5307.243084527164	-205.33139878591666	-5307.243084527164	2.0431224014577594	1.007754130635437	1.0	0.4466223241269972	1.0574329457177565	0.23240741737278403	0.44095425162065455	-104.69445021016337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5697569437592716	25.464914826970137	0.5872433965476247	2.3943912044070697	0.17708198638506673	4.218255004897832	1.306707151512241	0.47585692217286646	0.49938189684982437	2.0709030040555074	0.4567362003040342	2.708510452198321	0.9452204595446824	1.1043771131223648	6.210877244156837	0.84719525326954	3.982255604523692	2.22714488962126	0.8615288502643111	2.451254302925848	2.2930583986113757	0.4022592569385594	0.2708166535259755	1.512786351013613	1.6684810186082537	0.8368700184849903	2.8106281198519882	1.676224445434873	3.5769172853198796	1.502403599310347	2.79797010333305	5.818648758801971	0.7647190226198415	0.005448860206934577	0.32120810526634014	0.4987029901870933	0.10085682353877104	4.8114929979509355	1.6370157888248424	0.444915232948256	0.23550935946393142	2.4560907868329047	0.7569764182104002	2.5978427504534003	2.264831810516593	2.0001683856880583	0.4587833034397119	0.22030700493867628	4.623672142361112	0.09154254427725049	2.40985800279686	2.0274170312354776	1
210000	-5550.514810297905	-5293.070341080675	-257.4444692172305	-5293.070341080675	1.6352228979837722	1.007754130635437	1.0	0.5424537887154408	0.9005656716090668	0.3463512810709491	0.5976058908516747	-105.09741581390192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.898863079466294	24.173224195235427	1.6284139419934878	5.835607284273182	7.003155072193849	11.697134955015825	2.8195564354405396	1.4984016847155806	1.3847757982297868	10.313257783911068	1.2665201529054617	7.293519274479469	0.3558006640380192	3.273346220475618	17.222635717751945	0.5378940131443015	0.2559632525031919	7.403728643335666	1.596242626111973	22.201861694331615	0.18161038842913546	3.511002340638625	0.25570887463348807	2.646945727560342	7.422752931708344	2.320623465072522	11.89370069718994	4.935137159507227	9.918718560337213	4.16613448869962	7.758713937584473	1.7629156761256084	13.775428198620336	7.041048878624718	0.5412371862478621	2.609636791211997	0.6196924587225674	13.34217179065705	4.539411340268096	1.6400397086306746	2.9239786288358043	6.810689577087656	1.9069100005634743	7.203764876395592	6.280332342939297	5.546426072625741	0.33430802477126453	16.342765799637387	6.597933499336884	3.794919804554018	6.682487011432471	3.463179228553946	1
220000	-5561.456885318851	-5295.6847122282	-265.77217309065185	-5295.6847122282	2.814746021366789	1.007754130635437	1.0	0.4705052581521726	0.8682629083570051	0.17278013279349735	0.4306941030885729	-97.19953771324832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.36529712705955	29.393660258946497	6.552662918519091	5.113596383445679	9.455555412308168	3.313220351319697	14.950172723854207	2.0231195816267515	1.8697036062751613	13.924806669551684	0.300836790935244	32.4890107356274	0.4803967440197798	1.9756473262507135	23.253745589869705	0.7262564650937346	24.290371785347293	1.0992506818438934	1.3596874223835367	13.694600205230177	0.2452076347788985	1.1273164932138964	0.23960414423460874	3.747495626579007	10.0220901770856	5.878038982913715	9.459679709863769	6.882662985557764	1.1655100969024939	5.625052580862942	10.475699710886962	4.009859416264102	1.995938883885057	17.840546708085764	0.730770367500261	3.5234926302400322	1.9555854042844956	28.923245422309417	4.424785789181736	27.5974826282884	3.9479122858692715	9.195691374574695	2.574681410126774	1.6403170385515995	7.544763120283703	7.4887016679404175	0.8053918361639626	22.065758364027943	8.908431295119165	5.123844057045167	9.022594184657278	1.5044685721570914	1
230000	-5579.523847772045	-5312.155488228737	-267.3683595433081	-5312.155488228737	1.7854315025706928	1.086771705038226	1.0	0.35113732665078573	0.990132252424726	0.12508353234307795	0.3603421885456963	-101.46687586210383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.677135484039209	24.199944432523694	7.423731663778275	6.020986151993196	3.4405229835006255	2.214809274433493	1.4758699182335264	1.5190448333090862	2.0532198336794223	5.895087138221668	19.151876927773635	7.696455476030198	28.364333488253596	2.0405422532979305	13.800059185751126	7.789428704097226	26.674534375253433	1.2071449691664922	1.4214711314903261	15.038760507985462	1.4850569197865044	5.405635829471141	0.26312190847958544	4.115321980069246	11.005784156083774	6.45498365749159	10.388171652105518	0.8645359972501631	4.196563012641261	20.044086675592055	11.503916634633406	4.295200920101814	1.5093809049812623	0.6754933634377118	0.7844756782481139	11.903478061434223	16.843224094198945	4.762012220605892	4.85908991758866	0.6663434012343432	4.335410050966395	0.26536076815534665	2.8273930257906374	0.617509128341094	8.285301064290584	1.2843000285176829	3.641984986438638	5.14598806665269	11.568752925520602	5.626762555999107	2.4305727503365286	1.6521360397085834	1
240000	-5578.294722847074	-5305.286030520457	-273.0086923266175	-5305.286030520457	1.6264979872693996	1.0287679248315873	1.0	0.31117173663155157	0.9252175057068874	0.14000151729208057	0.36796046530293514	-109.80088452818481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.546072235881482	15.792549522720343	5.545204610976169	1.6804431789893393	21.703058883721866	2.044129554626125	1.362135039558407	1.4019827686352133	1.8949926716566463	5.440794376941326	17.675976936947688	0.7410825103389571	26.17849448704381	26.403165737629024	12.73658601795361	7.189152407613483	24.618916265958294	4.201204086903003	1.40196056151232	10.609517798357597	1.3706140637387814	4.963891127646977	0.24284495997079678	3.7981831588698536	10.157646044281243	3.2071366557075818	9.5876285771964	0.8193282558257196	3.8731635184185427	18.499430376254626	10.617390968269293	2.9922594176208883	1.393063571060629	2.5439044235818664	0.7240216741473172	0.6925263466039219	15.545235683984297	0.3615959627799489	4.484634150572343	0.6149930180067593	4.001310595410219	0.6206373424064607	2.609505799564041	0.5699220578784651	7.646811384616237	1.1853280892422067	17.208324888554277	4.7494230840660965	10.67723078379868	5.193147676575162	2.2432656621878335	1.5248175750460926	1
250000	-5571.451726553295	-5306.863263586019	-264.5884629672762	-5306.863263586019	2.072308844324374	1.0488378682634176	1.0	0.2847408600992171	0.977401638320973	0.08172522636752833	0.28373135731891275	-105.62768972467455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12.104504535328012	28.04148245607767	8.867398584989699	6.234185792410012	19.39342785967414	8.559785798740284	0.28554350059863215	1.252784311635731	1.6933282939184469	4.861787170824714	15.794906396032074	0.6045503781531729	23.392589359380523	4.164910329372747	11.38116352358891	7.8071331578270255	0.1968565875750637	3.754113593832228	3.310312600637051	9.77043774625678	1.2247538520254206	1.606385827588118	1.1617061228546741	5.499773388170918	7.530812989671235	2.1865315144541837	8.567316900046217	0.7321356638195611	3.460982974133199	16.53072824292284	9.487492380879312	2.822701794312716	1.3796415656443655	3.161904211842634	0.6469715712262094	10.214037837370531	0.15673016588684507	0.32311506207920143	3.97863177856404	0.5495457019592271	3.934839126116782	3.94436524225392	2.3318032146705323	11.981998085646184	3.5026547439756754	0.2623487282254404	15.377021695422009	13.404321193251041	9.771780806804967	4.326395670976967	2.0045382092362134	3.049602345984201	2
