#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Met" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Met" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Met" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Met">
#                            <taxonset id="TaxonSet.Met" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Met"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Met" name="distribution">
#            <parameter id="gammaShape.s:Met" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Met" name="distribution">
#            <parameter id="ucldStdev.c:Met" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Met" id="treeLikelihood.Met" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Met">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Met" shape="@gammaShape.s:Met" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Met" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Met" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Met" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Met" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Met">
#                <LogNormal S="@ucldStdev.c:Met" id="LogNormalDistributionModel.c:Met" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Met" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Met" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Met	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
100000	-6696.004596109911	-6357.208221998564	-338.7963741113475	-6357.208221998564	1.3085027272521568	0.9723759654670627	1.0	0.6312544142190044	0.9062966809912738	0.4448318053136568	0.6913516697600766	-122.02938329325565	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.692029825560166	70.16904569870513	2.4905265269078387	18.432305976988594	12.16971409499605	1.5455445251850897	11.086366668357266	4.548210935654961	10.188672148596833	44.36560700725045	3.1220710778779504	65.99240199647703	13.12100119657498	14.487994459404737	10.201513199672146	15.934668141535942	7.211667590997334	4.059439248153219	1.411810272925701	20.18243153355461	3.630616312259843	4.250715316416762	1.28894234000126	20.709630443417158	1.8954208327712834	1.1665554725634961	5.918569378599747	20.109440545100057	0.0887899809865369	8.331725461707341	12.343617990060668	40.51644422589315	11.76562970798233	1.6972306294126136	11.857350894284648	3.051836718133488	24.37185027043507	1.7424651569371028	6.754785052765378	37.46135874951822	3.674734950801095	3.35081816705643	27.87777025940136	14.173084556982355	55.72240729926225	25.551312131002575	4.461544398059261	8.769580565833913	45.08503823399141	11.272979854118162	9.035710431696767	8.559426684505507	4.466255046856387	10.024263042479202	23.43931548707772	44.05430457592236	2
110000	-6743.070753020318	-6352.246859032824	-390.82389398749393	-6352.246859032824	1.5428699876000103	0.9482209336119151	1.0	0.7062678570511605	0.8637243740660461	0.5365086451659264	0.7602632445382802	-119.74364471406406	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.2134401960924	112.98643170107658	7.047640842259045	30.084066513889056	25.51091675318986	4.373550171637013	30.545868386635444	6.708810323375129	32.59376821191836	125.54488400656291	23.7028211057861	186.7439445291078	37.12953984839588	40.99782932298076	28.868032643731276	45.09159681248735	20.407428913520455	1.3298839853886175	3.9951117297857435	63.46629522988197	10.273843513974843	19.48084828692326	3.639741255571361	58.603687117651475	5.363622964856651	3.3010947301199054	16.748246135788637	56.90528206362349	0.25125606558427066	23.57694568438185	34.929716808117426	9.665455475749953	33.29413743198452	1.3285290999875017	33.55368816220188	8.63602489925187	68.96696160895644	4.93079213313582	19.11455208535983	106.0073840118518	25.56890216021004	9.482076466156174	4.952298335489058	40.106703745330606	157.6821243493651	72.30457857091777	12.625186754526807	24.81597907009137	127.5807157240717	24.973592039080938	25.5690679016039	32.42322452994587	12.638516851796387	28.36645378735959	66.32809382135791	124.66396677656388	2
120000	-6718.475890293739	-6361.278267554985	-357.1976227387538	-6361.278267554985	1.3369563111465	0.8572407261610646	1.0	0.5515410136559679	0.9571615713331861	0.3955026979622571	0.5970271493887259	-120.84791953892842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.29765652623602	58.795464256539915	3.9837897772086412	10.017615317238997	14.420446734343235	2.4722179880965367	17.26653229616524	7.0287101340667455	32.85408706843935	70.9662192896133	8.782831280407464	4.20120559678465	20.98805608730304	23.174667523534406	16.31810926638519	25.48873395228533	11.53562000454259	1.8323404298280612	2.2582997096692536	35.87532108873264	5.807451554312604	11.011855739220827	2.0574209625843998	33.12665541157164	3.0318721987183888	1.8659956904435036	9.467209415930181	32.16660525532283	0.14202644089556607	13.32723918506849	19.744571531878343	5.463550651655448	49.710600744877866	0.22275878456599696	18.96674970817324	4.881648835318777	38.98465923170306	2.7872077668519277	10.804801052996071	59.92234028198274	14.453223897210163	5.359892783707092	2.799364485816334	22.67094478199444	89.1322996008674	40.871299687835865	8.280480054405006	14.027622284333747	72.11700517184748	14.116715492780347	14.453317585138551	18.327737368798108	34.4463575639032	16.034583932844363	37.49299773093471	70.46826697706153	1
130000	-6764.418111286747	-6360.729382770706	-403.68872851604095	-6360.729382770706	1.3003599259163268	0.7516699461155186	1.0	0.5462050355584046	0.9234617698853577	0.3086032271654609	0.5554566120372652	-127.70529905623187	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.47900969571357	179.31840391067735	7.515801428722285	18.89919190626806	27.205555571441547	4.66407630074998	32.57496890097614	26.956090452989528	61.98238570242972	133.8845777905515	16.569653414735402	7.925977220814689	0.9284094973972961	29.823027659317763	30.78567790900802	56.58469969163848	21.763053313542823	2.3239958207702744	16.031638722901985	64.07763619250122	12.108371140780964	20.774921802151365	3.8815219363582294	62.49661201890309	15.70959687181577	3.5203798042906667	17.860798393864293	60.685385337901984	0.2679464999649582	25.14311469975325	145.06889124165858	10.307512215762678	93.78381515973975	65.78034809450813	35.78259208616887	9.20969863944901	73.54829796194336	5.258334723407382	20.384293281677053	113.04924102176632	13.649468893567544	10.111951707906156	5.281269539467196	42.77091129602396	168.15663028155234	77.1076260963771	15.621919655361397	26.464454577732223	136.05564570867568	26.63253745880271	27.267569583522246	34.57703403169442	64.98635667830409	30.250780179440053	70.73413550217116	132.9451430032234	2
140000	-6803.997667770785	-6361.629678803431	-442.36798896735405	-6361.629678803431	2.0612048136362984	0.8495155817113406	1.0	0.6102727165168639	0.8742307206018073	0.38213539195550755	0.655505017404319	-129.92402895757877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.1266759293538	37.60845169878164	16.14764708290187	40.60478233075582	58.93678870040309	10.020735484630915	69.98709406282036	57.91497280731827	133.16872447617186	134.1276065526646	17.434387076967987	17.028906918658855	1.9946813463024764	83.69358947329616	66.1428148145023	121.2779451055402	46.75776864067718	8.262955773723435	34.443864265585624	102.5599265642069	26.014751159193988	44.63477496278853	2.214417032969457	134.27353613969194	33.75195958894108	7.563511518574653	38.37380109336015	130.38212821609096	91.35392594277022	54.019807014188224	311.6795036023743	22.145618287194612	201.4938744257153	141.3286202534932	76.87865016108091	19.78697345586819	20.16732411280797	5.357444882885809	43.79551230411453	242.88550786256377	29.32578895978707	21.725457896560517	130.62648084027944	91.89300536638962	2.7764648620837016	165.66519823772464	33.56358569935083	56.85869654959155	292.31460827904317	57.21982145023501	58.584183552337514	74.28851706799396	139.6227352195008	67.37748926954623	151.97179803583444	285.6317148558472	1
150000	-6679.8169303488685	-6345.981301233195	-333.8356291156733	-6345.981301233195	1.59949750635184	0.7951388806145601	1.0	0.6912014185563529	0.7162808976892746	0.33512306598569935	0.6780732824088398	-126.3240338521357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.74749831083293	42.591652403008055	2.6063677399281993	0.130572168823867	9.51289955589556	1.6174320359745076	11.296512937157548	9.347969769765779	11.597678245556262	21.649337823515484	2.814058531843044	2.748610581539688	0.3219585544412976	4.040161493314831	10.676013531600134	19.575293048271043	7.54710201123536	1.33371142275522	5.559532989505679	9.644304154038386	4.199002358391771	0.11138811634617814	3.358724085043409	21.67289210148407	5.447853682975547	1.681361257175874	6.193858257780403	21.044785726425	14.745301545829744	8.719256842565642	10.935813518302805	3.5744913663381417	32.522827096735824	22.8116427530364	12.408868774524786	6.400144577413359	3.2551778409844143	0.8647372239130973	17.840139621218135	39.20378919225791	4.733432053618786	3.506673901532147	21.08422632068508	14.832313555181152	0.44814507094607003	23.51214798570581	5.4174485331507976	9.17747778734525	47.18206689908228	9.235766421366643	9.455986082487797	11.990799237750556	22.53629838256573	10.87530050216734	24.529542276093704	2.971102620965448	1
160000	-6691.389497461424	-6366.495871313167	-324.8936261482566	-6366.495871313167	1.2358752335437069	0.7496889685918852	1.0	0.5721450750005681	0.8071837068761912	0.3178328210824329	0.5966452415573342	-126.66693188500328	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.133262890501015	29.911692082057193	2.0999398970214367	0.1052014658382052	9.603969026582337	1.303158418910237	9.101554569812718	6.803631883208524	20.635932919279046	18.253120314580716	2.2672755241106413	2.2145443765005655	0.2594006990269355	6.970325342420484	8.601620720169539	15.77173406431247	6.080669422619712	1.07456587374507	4.479293138347181	14.249384109892922	3.3831191374080203	1.4049358804559424	15.152069412143238	17.461761097841443	4.389313574887432	1.8104520861872775	4.990366429399971	4.045529963889497	11.880229537583487	1.9207037673553298	8.810940513752303	2.8799531688260203	26.203509634540982	18.37924787045618	9.997775147894485	5.156570478878764	2.622683558986799	1.2673835013542543	6.447348715334689	31.586333646651116	3.8137069711843608	38.92226562649707	16.98747547030942	11.950334759942503	0.3610686626128512	18.943642089897864	4.364816269225696	7.394256560359818	38.014399575114	7.441219475933577	7.618649562030944	9.66093822095123	18.15740403003651	8.76218542254808	19.76335253545694	0.4093312205682409	2
170000	-6807.095734689967	-6359.506489581453	-447.58924510851415	-6359.506489581453	1.159835749325288	0.8336513942241383	1.0	0.5999850634341591	0.9288526091605797	0.31236525727494985	0.5946140645418426	-124.34942328738036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.12940489975585	50.787051092335425	19.6600541283241	0.9849170043827397	89.91426429736018	12.200427778859881	104.11169211492982	63.6969521283902	162.65366460514008	170.88933540644368	21.22668348321044	20.733004012796467	2.4285608321591883	48.7027942027954	84.4092490230659	190.48539027775422	56.9284340731436	17.936447502912397	87.54607641460068	133.40556236544336	93.34806895439377	11.371072920373857	141.85668133711312	163.480473344196	32.55943958778203	1.5775373407105804	261.4922701253396	37.87505451019707	111.2250670112497	17.982009906208447	82.48977395377601	26.962693202061693	245.32245827504204	234.88199062840323	51.81074167446135	48.27683633949253	24.554084049873083	11.865495899816795	60.36135839290018	295.71752510120837	35.70468163846031	364.3979763893827	159.04011715933967	111.88140601800482	3.380396487098974	177.35413732709736	43.89163564947067	69.22649758766192	355.89835421601714	69.66617372482838	38.33390923892063	90.44762120273073	169.99322055202794	82.03331911263226	185.02842922092827	33.91297671074736	1
180000	-6671.044842140675	-6331.991971901899	-339.05287023877617	-6331.991971901899	1.1364018766728508	0.839136816929403	1.0	0.6082775978339895	0.859651169181375	0.2786128996023753	0.5407166480316747	-124.63513374110887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.855778960473383	43.54129607282009	1.045981792954564	0.12566917954749576	24.23797785624339	1.5566974092996648	13.283993342753176	5.99543840529045	20.951086650668106	43.08785626644497	4.428566041150078	1.4000327600111173	0.3098690000279755	4.917363915028504	13.254480427352014	28.90093418310084	7.263708080031835	2.2885772422016197	11.170325567198661	8.682728275857329	11.910623114070082	1.4508769755414042	18.100015207005168	20.859074283194893	2.3439744100787148	1.3058304632420679	33.36475956698335	4.8326173722588255	14.19161498300957	1.90956227438456	10.525173357450752	12.159436703984214	31.30159385898769	29.969456229718514	6.610722902542782	6.159818935946757	3.1329458049327163	6.395047733499102	7.701727507854418	37.73168560591063	6.938257104029561	46.49487674377284	20.292512922017814	2.438985983234294	0.43131720864663087	22.629266047872086	5.60029506701779	8.832863191594853	45.41037871984038	73.67490803676868	19.687876147845625	25.259970964110334	21.690059629743377	10.466932607081164	10.89833568950918	2.307352355464054	1
190000	-6701.248278035546	-6340.94372704213	-360.3045509934156	-6340.94372704213	1.47374415805893	0.8382703036486665	1.0	0.653589900622357	0.9702591791900719	0.48105022197883	0.6946852966402512	-120.06024497089372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.29230104965704	42.51419316412031	1.6608966243511871	38.77613765211299	11.758088777938074	2.4718532288586026	21.09342614708474	9.520054245614304	4.222292359640554	1.404833278885267	7.0320443797456855	9.214407027766995	29.48556513412089	3.9977835147793632	19.936198460152024	45.891299780390256	41.46958260908729	3.633992715497229	15.629763182800652	23.137174133581176	18.912675017219474	5.3951931918630365	28.740705010843225	0.7077589442507771	5.049681631004706	1.3754594548399812	52.97933186825437	7.673630587482165	13.718028521116047	29.624043093813277	16.71274301125465	32.42533216744252	3.0242929252655184	47.587987688560354	10.497053990146574	48.047336077220244	4.974751134997995	17.337516311301854	1.9926042410548568	59.91349914124121	11.017139954618605	73.82842067950911	32.22213468609223	21.369986488874243	0.6848812289956218	35.93262506442908	8.892612887559592	14.025552602437127	72.10636478982002	116.98712815259164	31.262042279182815	40.10987647021336	34.441275234110684	16.620263518456508	5.270704681669226	3.6638053971800577	2
200000	-6673.066038533783	-6335.962263182031	-337.1037753517519	-6335.962263182031	1.919655348563497	0.7836035029787376	1.0	0.7836790382351231	0.8107542963084847	0.8987812408109137	0.9436558374293493	-129.4319257921911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.295577954830645	57.4267233130775	0.9288156424226826	0.3103906857490148	6.575422348281129	27.403043950171693	11.79598047852816	17.591569792434353	2.3612132946852773	0.7856185058683598	11.592585737391381	5.152930807107136	16.489078080306566	0.4459154356074367	1.6590245744643821	25.663582225525886	8.997497158355989	2.0322211684441447	4.510938157860225	12.938896341680849	10.576448972501375	0.7682122562746695	17.758402600843006	0.39579680568107783	1.3919597321091914	1.382340697255923	29.6273900752612	4.291289427245864	7.671470509846105	16.566518477985337	1.3518530509658724	18.133070587482806	1.6912615361309304	26.61241326432305	5.870219616595501	26.869292568220487	2.7820073830008116	9.695580155078098	6.976354877668908	33.50515280648568	6.161064917936752	41.286730900111046	16.225675890889235	6.985930567448859	0.4091678259803119	12.845097897579343	4.972975338065619	7.843445798954942	40.32371344073478	65.4221779953829	17.48252929006171	22.430463241942476	19.26043723216269	3.55457620348237	11.15642918504868	2.0488931784197186	1
210000	-6625.031636957499	-6339.753053258825	-285.2785836986738	-6339.753053258825	1.0098109701614624	0.9130976325535386	1.0	0.6188880470268429	0.9410054760311123	0.26487926985071675	0.5315299066093356	-118.45852970367947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.460780050123482	56.71495539426889	7.70600121475037	0.14468856289847537	13.520869986955084	5.5214572318484025	33.58399205758629	13.591997212335489	1.1006791569159435	0.36621592663529606	5.40388177748612	2.4020377782807842	4.25394823026821	0.20786340091551042	0.7733540100059787	11.963074285163158	4.194181698410633	0.9473195358439553	2.1027730191377483	0.6847849439273066	4.9302098054504455	1.6259698893853414	8.278076210592856	0.19307373720179585	0.6488617812915958	1.2941106996666745	13.81080260858214	2.0003838024691634	3.5760546122998162	2.761745757473429	0.6301660590174208	8.452727625857337	0.7883812639472189	12.405371704964079	1.7715402147329424	0.24324530140613013	1.2968322462640571	4.519592963042639	3.2520265841220946	15.618421015327206	2.8719793145510364	19.24580225820164	7.563595927641828	3.256490290208121	0.1907335092305447	5.987740097954539	2.3181515684272043	3.6562208626986026	18.796891840973572	0.5363996538965627	5.254790145766196	10.455956446605573	8.978249386553161	1.6569650643797222	0.9591652494122582	0.955091190325706	2
220000	-6689.325873585289	-6352.639495935261	-336.6863776500279	-6352.639495935261	1.0872824142442195	0.8178851375370491	1.0	0.5968809885337377	0.8809279577107373	0.26480133022648955	0.5464140033086775	-119.73983069167569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24.976917746437096	44.883173473191015	5.427348581564409	0.3819848168141527	26.40321210624968	14.576914629629062	88.66336631601335	35.88353122931708	9.537907360248717	0.9668277910007684	14.266509733093255	6.341496123374158	61.27816225130365	0.5487694502625726	11.127487115812999	31.583095773496716	43.54366043938714	2.5009694761964814	5.551422658615265	10.137399352711942	13.015992775543518	10.85714315822289	21.854522303160078	1.3076580174719064	3.672323676795175	3.416514952161563	36.46118807743901	5.281110165427134	7.185996693133362	0.6021205990435096	21.09674004941337	22.31561050204519	2.081364737169297	7.99440501588421	4.166354849496654	19.903360163284656	14.128990744565142	11.931944415494423	8.585507756285292	41.23338825787	11.803603468736073	0.27771964169132024	3.3177301261572065	8.597292156637522	0.5035457061998221	15.807923989491933	6.12003246472522	9.652600236619854	0.8397253943120221	13.788323930413922	13.872900601243492	27.604231653582048	23.70301341399546	0.10660956775572357	2.532242733990851	2.5214870205972586	2
230000	-6670.496369391147	-6368.385439721495	-302.11092966965253	-6368.385439721495	1.1469373600105626	0.6620574521448567	1.0	0.6328184825365323	0.9077796274158875	0.3855761916149698	0.6316124496733424	-125.58513072627618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12.660129162563562	31.237738561697558	0.2779253029686984	0.1936178502127308	13.383079488235309	1.8149153021710167	18.235527209584696	14.932063700156498	4.834509219558899	0.49005905517592374	4.856932848010439	6.202067395469885	31.060255585647518	0.27815650398993746	5.640224529347705	3.096866904002283	6.598814406385079	1.2676742951917275	1.8600780711119613	6.5774783964387575	2.745868757813592	5.503194433955025	11.077470725289983	3.174989283179197	2.2893033616018257	1.731739721421995	18.481197526734338	3.2101369989205635	4.111636014263639	0.3051987692283758	10.693371241641714	11.311183956541347	0.33200607385599856	5.0502173046827	8.176625748147185	12.073991237953624	7.161606150878076	13.307991453292756	8.446985095010731	20.900097700375024	1.9688586898967748	0.14076863168172682	1.6816683447528324	4.357736621319172	0.25523380204322466	8.012612345953022	3.1020801793510278	4.892643959947018	1.0618281511494374	6.988931287136392	7.031800931329966	13.991844058401718	14.804148240028702	0.03603589504592039	1.2835258701150325	9.367076016458908	2
240000	-6639.315413800965	-6351.561751196437	-287.7536626045272	-6351.561751196437	0.7994400003196845	0.817163440640496	1.0	0.6249567708978067	0.9617003853751882	0.5361109028457534	0.6746751506593376	-107.64230847072555	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12.672713684352814	55.784921873135055	0.27820156847800576	4.649402897054957	13.396382642829106	1.8167193786438982	4.63324283153996	14.946906588296127	4.839314856676232	0.49054618755654106	2.9232731360018396	25.007742321159185	3.099672114712022	9.046475634337082	9.764638841425	7.824226230436124	4.216707459443539	7.8504855433114145	33.347355598508955	6.58401659357209	2.7485982280085177	0.15490968838671204	11.088482040413396	3.9104765857332646	2.291578993048104	2.6864752993797727	18.49956835297002	9.215439952603356	2.4818888806258257	0.08433172747802294	1.0209129557751324	7.051117908087871	0.33233609716120754	10.434564476983391	8.184753542387572	12.085993122284037	7.168724987304977	6.9207203717016545	8.455381633988862	20.920872980905777	1.9708157903943126	1.9673038508474288	1.6833399700305127	7.940946381755241	6.689121005196384	8.02057710629328	0.22777964936112535	0.40491640847227706	1.0628836379721218	2.6008634687027525	7.038790737745176	14.005752341971636	14.818863976630254	0.05053781112942144	1.2848017306589585	9.376387151496875	2
250000	-6604.239902518939	-6339.330896372691	-264.9090061462478	-6339.330896372691	1.1593171027093048	0.817163440640496	1.0	0.6416927777461924	0.9005279903404679	0.5054281896617915	0.7123133993670173	-121.40747221668566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6.0042236502747555	35.10709638751067	0.1318095301925444	0.006436585488212594	2.4266723601653903	0.8607461456842034	4.945055797518385	7.081716850172669	14.038969171056522	0.23241659949405827	3.404927173635757	2.0730585605638527	3.676456821473737	7.08776683444399	6.452600182231821	3.7070516503414397	1.2203823760140033	2.2063424579209325	7.247256618377456	3.119450902906264	2.4412580602439946	0.07339488903758723	11.3963301871434	1.6016202579816639	2.3879466759705936	1.2728290822455153	8.76493769143728	4.366196845386526	0.43297034255785716	3.1108237090496904	4.4713252723822965	2.1855106640257946	1.679430195373317	4.943807646374684	3.8778664155847853	4.028475990458589	3.3964807525192877	4.342353666510775	4.0060876970319885	2.647605295862011	2.415837684374684	0.9320917841866286	2.507652201419111	10.186087194100237	3.1692484766336655	3.8000810205251403	2.042957135140566	1.0838653714861932	0.5035852016827281	3.319957332322914	3.334919013367006	4.550170630235018	7.02105135291959	0.22258695532300624	7.23414081014218	3.779132735831793	2
