#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Ile" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Ile" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Ile" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Ile">
#                            <taxonset id="TaxonSet.Ile" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Ile"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Ile" name="distribution">
#            <parameter id="gammaShape.s:Ile" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Ile" name="distribution">
#            <parameter id="ucldStdev.c:Ile" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Ile" id="treeLikelihood.Ile" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Ile">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Ile" shape="@gammaShape.s:Ile" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Ile" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Ile" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Ile" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Ile" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Ile">
#                <LogNormal S="@ucldStdev.c:Ile" id="LogNormalDistributionModel.c:Ile" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Ile" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Ile" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Ile	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
100000	-6224.776159252833	-5958.288490100414	-266.48766915241913	-5958.288490100414	1.4130579639677492	0.7831525703024939	1.0	0.37634481176975365	1.0483419591814342	0.16668971311257155	0.39453287089157174	-118.8797919469367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7.89659406908379	29.20088789775498	3.406604818565846	1.8914767039824343	0.38442463873669774	4.991921167650179	0.5371676477670208	5.822276736153443	2.766329041420309	3.927453744235469	0.0330958851346109	0.17746053510127957	0.4012196962799697	2.4676784118982784	1.6068427206106777	1.4987936467365786	2.911330710220492	0.3297175669009235	5.748931553642557	2.5419021598579086	5.216012259348177	3.8399441559037433	8.788354020206832	10.866120876963212	0.19953670640302187	6.016850533461288	12.145981191166916	0.9546411001374127	1.0466235774946275	5.926494147454067	1.1324888502384087	10.438846309557075	1.702660905822948	4.543308120725619	0.18608629793701126	2.8947367554558245	4.198417594064112	3.9487664443455133	11.110602794835778	3.844827528671918	6.534442700339061	0.925640767110562	0.12081404759764841	2.9153709346658307	12.11891956959386	1.5287712658370352	0.9311960053928213	8.607293257688987	1.1351804286184544	0.6942929030347302	3.3059069570973696	6.94845325553408	1.237841103674692	7.080320132258707	0.6625357472312576	0.428657701771736	2
110000	-6272.589176374408	-5978.534982098644	-294.0541942757649	-5978.534982098644	1.3162390090488714	0.879878082007298	1.0	0.4108535911052084	0.9339092389490066	0.18949257187759444	0.42776006368531766	-101.15933459107106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.658157118298245	97.18362813833672	7.617760593988219	0.7171719916191688	4.5125436651281285	11.162803549144973	1.2012002440739984	2.8232054993738096	8.006013804374943	8.782469338531568	9.300572625149206	0.39683260703297824	16.503943503246575	11.55366017644194	1.3023208111356552	12.981197978003843	4.086457562458078	1.3002865536369494	7.23171060360881	3.055977962117551	2.53018635347757	2.025261081322081	19.65228739661502	11.135539680962815	0.44619876388569607	10.537687474137662	27.16052545605976	2.134743459057835	1.5343836397930402	8.292334638175225	3.7967844255246517	11.34644314387559	4.709957398022446	0.9700525662004026	11.02812478348722	6.642670146136267	9.388391612336422	2.0491624428765243	10.254930170530436	1.1167183185172485	11.292350041851337	2.0698936728600086	5.672856994417485	6.519276231255268	27.100010965707046	4.1460439580498445	16.400750961617536	19.247404055198693	2.538460783319407	1.5972201488674496	7.3925826699704915	15.537949430089887	23.802572174498366	8.959145674075247	5.800362986898973	6.77389861505273	1
120000	-6322.252904176386	-5976.915561053181	-345.33734312320604	-5976.915561053181	1.3316772525533935	0.8504025223609745	1.0	0.5038202640676835	0.9746147442063465	0.28093904848307133	0.5239940075542463	-108.16277595841724	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.56421250361568	105.2149536970528	18.362277476180505	1.7287116004470926	10.877288394683218	15.461984276694071	3.060112911927692	6.805212911612379	19.29814479468942	21.169756771751533	11.099321866293224	47.34713041265751	39.78203125692624	2.710542996546101	3.139187140634149	31.290607824227514	9.850226550268438	4.293849635465246	16.71787554863208	57.78502074521446	6.098903124583061	5.899652118619902	2.996868147723542	26.84172952747088	1.3586527550467637	25.400633029881565	1.630180220533801	2.3904605500146983	3.6985644010690706	26.79201514084164	9.15198217094719	20.708540064165764	11.353145530949076	2.338269123488851	10.83061186775733	16.011864760144125	9.839730550684259	15.914573430790005	3.0037671564539195	2.738790306851038	27.219714018089753	4.98938782576614	13.674172734752425	15.714429145574519	65.32338668565627	9.993856940874958	39.533290165697885	46.39502247374863	6.118848274452025	1.8342806363605695	17.819495976117757	38.69040370201483	15.818486233871544	21.59562732211879	13.981520331849218	16.32818522326292	2
130000	-6415.212975622716	-5989.673687466703	-425.5392881560126	-5989.673687466703	1.6284393519033855	0.7304769463520633	1.0	0.4451110560410093	0.9723609666893768	0.26124536964086387	0.4981018118783581	-115.70646559124829	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.70701523807568	98.14545645609563	69.3292940852516	6.526987466094657	41.06869242899323	58.37883979539105	51.36738312140954	25.694013603374856	72.8627893520477	79.92931676617368	41.90701021773089	178.76557702224028	150.2025088063209	2.0690708817425354	69.99198032896221	118.14197638425985	37.19087973677453	16.212017519133042	63.120629338885216	218.17526187392397	23.027244244085527	22.274944775399174	11.315086236866216	101.34462691682921	5.12977960040976	95.90356967236706	6.154968743281243	9.025511279096198	13.964436567718028	101.15692343966752	34.55456242917847	78.18792990396535	42.86535623529593	8.828455398471743	40.89245880730216	60.45498888954899	37.15125065248292	60.08765214749796	11.34113438943256	10.340677994209692	102.77175914178193	18.83811723935819	51.628712404000524	41.90744322496371	246.63739517329748	37.73317595263649	149.26335274100018	175.17076306829884	23.102549889729612	6.925577823235057	67.279948175372	146.08091942917574	59.724861772413576	81.53724936968435	52.78914536081428	61.649300131234234	2
140000	-6226.611056893212	-5940.216614354341	-286.394442538871	-5940.216614354341	1.4685000631269858	0.7733875751840898	1.0	0.3642750896602595	0.9388390733527008	0.16641673903354307	0.399433577535596	-109.30679049300592	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.546554435059072	34.88543515148415	7.320918461906435	3.6298670961829207	6.060412257002144	5.284218424946819	4.649569489266964	4.294246463215234	6.595247444734354	7.914754893199128	3.793254478901978	16.181143016167812	11.534810328239598	2.3421723743546496	6.335393326573384	10.693737843324254	3.3663692638263205	1.4674468005944652	5.7134261954467345	19.74834961952779	0.661904279221105	2.0162386578660616	1.0241962221632066	9.17330914249428	0.46432707425168207	8.680806464415252	0.5571230835044142	0.8169530803065179	1.2640047877580878	9.156318976606766	3.1277403952220286	7.0772578087377935	3.880000116554945	0.7991163723693708	3.7014213545227794	5.472143113665141	3.362782198065653	5.438893265135965	1.0265539964562433	1.462921159428849	12.731658041584726	1.6655924081174476	4.673223967754125	5.153878865373776	22.32462776621539	3.4154557421749847	13.510720005531853	15.855754875597517	2.091150153350602	0.6268755265641816	6.089911053796515	3.8809725645734447	5.406054935509453	7.380424772894943	4.778261704591691	5.580247376965909	2
150000	-6207.618100622987	-5958.795242330203	-248.82285829278376	-5958.795242330203	1.65241684230919	0.7733875751840898	1.0	0.37608413622486914	0.9560211383803124	0.1768143740514578	0.4136681015708608	-116.31151046777549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.934263362043879	23.06908969829794	2.7134800564317527	1.480803403591666	5.4201541433261	2.155695627867892	5.400098500984345	2.0847954755193157	0.776743196390171	0.38065206673708407	1.1479227968813062	0.03058538103893764	6.387755072023817	3.295285648740518	2.584522174640256	0.9921445625155921	1.5571862941965693	1.6068572898925655	0.3925851247144418	0.9566307676437296	0.27002369055142594	1.3029836035341722	1.5228884415358641	3.321796394798457	0.40374680019664594	3.5413328967179525	5.865643502840875	4.431292319969752	0.5156504473226079	3.735318111009704	0.48680645360289476	2.4671959534591337	13.171551533167785	0.3259993307509122	3.1313545273192895	2.1221720575555443	16.313389088129217	3.451429136217556	1.7792747964670497	3.9334045550757484	1.3837196219921937	6.841883812335774	0.5498351318990761	3.3437422979647122	0.5216746608005401	2.85769218883762	5.5116949571526055	1.8394842805434903	6.72138612404257	1.53583974296071	2.4843777408587364	3.5111120779441967	2.2053988028719003	3.010842500307436	0.7713665763891547	3.0421120216810587	1
160000	-6254.018213883297	-5968.574724726142	-285.4434891571548	-5968.574724726142	1.212858239220381	0.7851535838641807	1.0	0.2980092498477961	0.9914181601307535	0.10442366118583556	0.32118899491739056	-120.70804787974903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.670414199284174	21.03680516323622	8.036674297793514	1.329172187280467	9.745993092112466	1.093256620640147	9.70993099008512	3.7486761013793077	0.3371536111907295	4.609091654723229	3.978100895105625	2.082641809302678	20.05517164881216	10.640436561184627	4.647235963108287	1.7839776871585835	2.7999806767596764	2.889294221749459	2.8199864343936993	1.7201202413473693	6.742884216085749	2.3428981655099443	1.3916118553721921	1.778530531759645	0.7259781588544175	0.41778757820641615	10.54702865413363	10.78481869976303	4.992820209841005	6.716485093245606	0.8753279350646196	4.162538292911616	23.68380065587616	0.4317193912272861	4.3835121438805436	12.790688389077847	29.333146836352753	0.1679529604571682	4.594957863332061	7.072664837300655	0.6383945184813684	12.302408863069992	2.104343399349987	6.0123916176617325	0.9380245480199971	10.951750504937626	9.910592864666535	3.3075814113701543	1.0975483508131085	2.76159738813286	4.467165999406243	2.2657363462487075	3.254984951233946	0.11513444739495109	0.4466606899633957	13.712901865324909	1
170000	-6255.18798852855	-5971.267080013943	-283.9209085146064	-5971.267080013943	1.0778692577373379	0.7851535838641807	1.0	0.3415639226424164	1.0015745031410022	0.12383495528395937	0.34381935317633205	-110.30644386047216	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12.551229242598598	35.784028164326244	4.487747049360724	1.5634580358241859	2.5922555011601207	1.2859589337744408	4.65565709702776	1.2015041118675902	1.2275090541223033	5.421510812809886	6.5888894031705405	5.962991286072771	9.760470244461297	1.8008193115423858	3.2367179451137655	2.0984295920499827	0.9341737658293625	3.3985741742739206	1.994135986171734	11.503145526607161	9.914844940320387	0.0674481188300221	1.3726475467541484	2.092022296620276	14.542503338758982	0.49142868972514625	7.062526987071929	12.685799193218822	5.87287708334674	5.7625759808222785	7.21148332225677	9.686258998070233	27.85841353636023	0.5120355089362059	9.66926510578578	0.17307277151955622	7.037892206748799	18.64747372469717	4.254468520560626	8.399482598241056	12.53532327475859	14.470886602220828	0.9223729561440756	7.0721627183519296	2.6769612137568233	3.6071548821852697	11.657478393185178	3.8905905391610363	0.8379465595382642	1.2186554611284621	5.254568705219632	2.6651051921642397	17.35379956377164	0.6226573925560223	0.008169378925071798	16.12999942443631	2
180000	-6256.841849926403	-5969.984519989256	-286.8573299371462	-5969.984519989256	1.2219022409763696	0.8315884947595037	1.0	0.3953956885274615	0.9697107393447766	0.19077502392661772	0.42447243248069344	-112.2191055608507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	12.423249967256943	24.890245351051668	4.44198749830858	1.5475161529548358	2.565823430314589	1.272846585232116	7.589577050856123	1.1892529114007115	1.2149926928810715	5.366230089968378	6.7359194656856785	10.002034491968988	9.660947091411053	3.4898421019406696	1.2873840289516758	2.077032843304883	0.9246484134289575	3.363920432268935	2.719867867266057	0.9177439632891866	11.170152672657975	0.06676038050541824	2.729406536574901	2.070690880203199	14.394219931375172	0.4864178109994463	6.990513555684777	12.55644776823108	5.8129939803637765	5.703817568887311	7.13795104968952	9.587492543933841	27.574353743678678	0.5068145116843636	9.570671930774294	30.07800978467456	10.807847293058213	18.45733376883216	7.151821877750416	8.313836827983003	3.332970062445152	2.726523616257873	6.503442789785057	7.000051035719202	2.649665436615603	3.570374335918107	11.538612295830566	3.0992177047671987	0.8294023929556985	1.030238723859138	5.200990216441451	2.6379303055766514	5.320558916406716	0.6163084333947165	0.10294711601240167	15.965529028931579	3
190000	-6308.2076185686155	-5979.47250012207	-328.73511844654524	-5979.47250012207	1.0602038872659634	0.8315884947595037	1.0	0.3678568910181337	1.0053010501994255	0.12843524506156478	0.3451585724855406	-116.5190405218334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.10726246822495	34.0705341034453	4.800798573080716	3.1275144852159626	5.185503188120571	2.572410068334385	2.468340415988953	5.772382766538468	31.766412782853614	4.301754108960472	13.636237453212804	0.3430747651321541	20.89449847268611	4.904896176833353	7.102374356392985	4.197662358032198	1.8687050866702113	7.901092068548856	2.207584204549379	3.4078499203502006	22.57476551640954	0.1349220534277153	5.516102990512864	30.102824779336192	11.847388599519308	0.9830454737826613	7.004258109298385	24.806206617675617	11.748002010413567	11.527357587617361	14.425726839775326	0.7277052255278956	55.72748988057952	1.0242669994648907	6.058065891450263	60.787353403982564	12.609550161733239	37.30208477001464	14.453759642922208	16.8021800984701	0.7134227695151443	3.266497174353401	17.285114960420515	14.147032307004121	8.107045600141019	7.2156904029117905	23.319418686258004	2.3657487738382894	1.6762138431245381	2.1691583964695678	29.717828185208248	5.3312304533482475	13.61914675771686	1.4675364732744614	50.0009143674773	49.71137146412526	1
200000	-6259.345561650465	-5966.657093629476	-292.6884680209892	-5966.657093629476	1.514905356122442	0.8315884947595037	1.0	0.2945507187874164	0.9010263471313312	0.09770288791934789	0.3287159762987202	-114.16474208417236	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13.706985786209101	46.86619546247721	2.6209339981589226	3.639490828420715	2.8309585158423607	6.71154782681179	1.3475585815181872	3.151357844513544	17.34246292460133	2.348487116104795	7.444527780960201	0.18729723860675138	11.407081673580977	2.6777647409299323	3.877449581555171	2.3764211323475384	2.5172264719490114	4.314278394472285	2.5641607160143263	1.8604716654749043	12.324401772277534	0.07365895309854492	3.0114452096047577	2.9857946093500494	6.467928845003536	0.536680984372119	3.8238842832266915	13.542628231515241	6.413670019855385	1.1132226117986272	7.875539318505198	0.397281272519638	30.42370360611516	4.713089631660259	8.413669113073981	33.186070769130936	6.88402110967328	0.44689954779566554	1.8215998794919628	1.181481020992294	0.38948395005938563	1.7833019587945427	0.8717542643843001	7.723389636546696	1.9908390133832443	2.6940053510849857	12.730935556185132	1.2915499990404014	0.9151073061602217	10.852997058440204	16.224064612666314	2.9105164348176684	7.4351973364111075	0.5516260156324818	27.29735364020049	27.139281430386042	2
210000	-6252.7081173559645	-5952.993220425255	-299.71489693070987	-5952.993220425255	1.4772898335390225	0.8315884947595037	1.0	0.4549348797251572	0.9489344660640776	0.23038975811957124	0.4885138807321908	-123.08803034876587	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.145001919212774	26.097619191713516	11.209033533317399	3.75579325432467	1.8886853754239423	1.7458470783584734	1.3906207403384279	14.738881281263183	17.89665322329093	11.327734840294108	17.39784535694537	0.1932824503415835	11.771602793063431	2.3668575222513173	4.001356142641583	17.39603252964206	2.597666170532994	4.4521441199149505	2.135941909148408	1.9199243137219106	12.718236484742757	0.07601277547062213	3.636159606778803	5.419475798050956	6.6746159478734945	0.5538309933600754	3.9460791284622996	13.975392206118816	5.613403893854736	1.7347057355394002	19.030410204278347	0.4099766680951487	6.312579463660171	4.677781099485892	0.6315207570696549	34.246554424297905	7.104004726276174	0.46118052939291004	4.217853175760924	1.6910659088852216	0.9403976787698837	1.8402885961305886	1.1535590212863047	7.970195850184456	1.2059505331685638	1.2355480260457665	8.395310710257315	1.2693455041794766	10.284369186588197	0.6187329985665505	12.452627718752902	3.003523983939454	3.987489978154056	1.49894375806624	2.9487709541421334	0.39248485926351473	2
220000	-6236.266076792112	-5971.244444795513	-265.0216319965986	-5971.244444795513	1.2634058398164978	0.7923871727977916	1.0	0.37153494521220926	0.9487970540983385	0.15129628161690148	0.3982956901213179	-110.97967314737413	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.428008322910946	38.48821912797641	6.6786719754538275	2.2378121252558145	1.1253343162726892	1.0402270562402214	0.3176554486499419	1.0927924444812658	11.608271279540618	6.749397706624021	1.3430478836033104	0.11516337074079012	0.9602313933517571	2.4237430519160523	6.629977023632677	10.36506801362192	1.996704367479402	2.789615158007103	1.2726570339383136	1.1439473948341403	7.577899498236842	3.0849117760718463	0.5246567205568532	1.4260663622714516	4.374284662596619	0.32998880086292204	2.351190047727924	8.326949865530274	3.3446311995906357	1.0335887163839348	11.338878319430698	0.7436102452839753	11.54069078528207	2.787159610468033	1.6761607025616994	20.4051047407047	4.2327750325527305	0.2747849284352904	21.347550526297024	1.5645131433540636	0.5603166057371464	4.6953436581916375	0.5528696587189582	4.7488771895708135	1.2599648499239593	0.7834150768470901	5.00217313108784	2.3708479865912837	4.32351300105358	2.6747159036922636	7.419641980621379	0.13742893800299752	2.2183323188844852	0.418876207452694	6.555152151981855	0.7846732435460464	3
230000	-6354.736807563543	-5984.555696553346	-370.18111101019747	-5984.555696553346	1.561816192313145	0.8742391761306583	1.0	0.47024636300659356	0.8884588705025085	0.2614306282422355	0.5260861223634405	-120.17186856460451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.47231504570355	55.90515553876409	39.996167910236515	43.33951556757288	6.739223072223909	2.7848598843963077	1.9023244004944941	6.544341489018932	25.520928805873293	40.41971891406691	3.5513963200381724	0.6896720680677638	5.750480961234438	18.913797412048677	32.28637715907483	21.677548594084175	21.789745639139184	16.706003330401828	7.621485919449055	6.8506901151040385	45.38131859931368	18.474428724379933	2.3132873130823945	1.738908220399576	26.102146322055436	15.088990959331987	14.080432799128886	49.867112238169035	18.17018147344871	43.05980839041789	67.90447005699411	4.453214701883758	69.11305243687991	59.48517926815958	43.85647133735475	122.19884408677387	19.882819589504777	1.645588251271075	127.84281343058703	9.369307342738448	3.1420677763598674	20.447799419352048	3.173098116084199	28.439319996137367	17.428970307586727	37.18213566738468	7.115848761324835	14.19815713511033	1.2725715762029284	24.29034417750368	44.433571162267945	0.7607857811445123	13.284795575063285	12.066556167324043	39.2564520478637	8.165848811486024	1
240000	-6427.007744823937	-5960.80258154404	-466.2051632798971	-5960.80258154404	1.6084617189256438	0.8742391761306583	1.0	0.5786228033516676	0.8601295714320191	0.2953770307403485	0.5545708970288912	-113.56074311797317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.5677536523822	64.26366651362717	250.8602392932016	271.8300730843312	42.26912729095902	17.466938796876484	11.93158193035807	103.82721248799301	160.06999274516951	253.51679645168335	29.788562246612507	7.9873214609963545	62.84657853738019	69.01855587443522	202.50360780096509	271.63154471774453	120.17093827841566	104.7818381626763	32.84669597242656	42.96826049574429	284.6364798951446	115.87359121514767	1.459114298530941	10.906618185456402	163.71545111803374	115.07455937046257	88.31397921092568	207.27432762742566	113.96531994415488	270.0757197785196	425.90409275724204	27.93103849963205	433.4844505981266	88.20120873246111	275.0724749164902	766.4442087991898	8.789968860679698	10.321305366514604	801.8437876620961	58.76529689759026	31.225142238650307	128.2507830967778	19.902010474807565	723.2898831099498	109.31636430289848	233.21032834661017	44.63136386081909	89.05235882672334	7.981704918342659	152.35163445054093	122.98999257113968	49.95019526310719	88.08362466161319	75.68272976484431	246.2206623552241	51.21707638289037	1
